player,season,team,league,pos_,age_,Playing Time_Min,role_cluster,primary_role,role_confidence_pct,role_similarity_score,distance_to_centroid
Marvin Mehlem,2324,Darmstadt 98,GER-Bundesliga,MF,25.0,1482,1,Ball Progressor,64.8,64.8,2.963574833908002
Tobias Kempe,2324,Darmstadt 98,GER-Bundesliga,MF,34.0,1350,1,Ball Progressor,58.2,58.2,3.1252474691872325
Emre Can,2324,Dortmund,GER-Bundesliga,"MF,DF",29.0,1953,0,Defensive Anchor,58.1,58.1,2.7802001331551485
Felix Nmecha,2324,Dortmund,GER-Bundesliga,MF,22.0,1021,1,Ball Progressor,54.7,54.7,3.2120152352957336
Julian Brandt,2324,Dortmund,GER-Bundesliga,"MF,FW",27.0,2223,2,Creative Playmaker,84.5,84.5,3.019818856090305
Marcel Sabitzer,2324,Dortmund,GER-Bundesliga,MF,29.0,1961,1,Ball Progressor,85.0,85.0,2.4698839412518647
Marco Reus,2324,Dortmund,GER-Bundesliga,"MF,FW",34.0,1601,2,Creative Playmaker,62.4,62.4,3.8194153375233073
Salih Özcan,2324,Dortmund,GER-Bundesliga,MF,25.0,1184,0,Defensive Anchor,55.9,55.9,2.832191816033593
Ansgar Knauff,2324,Eint Frankfurt,GER-Bundesliga,"MF,DF",21.0,2109,1,Ball Progressor,62.4,62.4,3.0236073444423757
Ellyes Skhiri,2324,Eint Frankfurt,GER-Bundesliga,MF,28.0,2168,0,Defensive Anchor,100.0,100.0,1.6307831271996847
Fares Chaïbi,2324,Eint Frankfurt,GER-Bundesliga,"MF,FW",20.0,1912,2,Creative Playmaker,52.6,52.6,4.171714514711238
Hugo Larsson,2324,Eint Frankfurt,GER-Bundesliga,MF,19.0,1886,0,Defensive Anchor,62.7,62.7,2.6733259046813354
Junior Dina Ebimbe,2324,Eint Frankfurt,GER-Bundesliga,"MF,DF",22.0,1956,1,Ball Progressor,78.8,78.8,2.6211422234943695
Kristijan Jakić,2324,Eint Frankfurt,GER-Bundesliga,"MF,FW",26.0,1051,0,Defensive Anchor,0.0,0.0,5.197062982126415
Mario Götze,2324,Eint Frankfurt,GER-Bundesliga,MF,31.0,2068,1,Ball Progressor,72.6,72.6,2.7732618372535622
Maximilian Eggestein,2324,Freiburg,GER-Bundesliga,MF,26.0,2914,0,Defensive Anchor,85.5,85.5,2.143433858148292
Merlin Röhl,2324,Freiburg,GER-Bundesliga,"MF,FW",21.0,1477,1,Ball Progressor,96.2,96.2,2.1952658805809206
Nicolas Höfler,2324,Freiburg,GER-Bundesliga,MF,33.0,2330,0,Defensive Anchor,100.0,100.0,1.6921222577119182
Roland Sallai,2324,Freiburg,GER-Bundesliga,"MF,FW",26.0,1840,1,Ball Progressor,27.4,27.4,3.8790346128940034
Vincenzo Grifo,2324,Freiburg,GER-Bundesliga,"MF,FW",30.0,2325,2,Creative Playmaker,97.4,97.4,2.554194972563273
Florian Neuhaus,2324,Gladbach,GER-Bundesliga,MF,26.0,1224,1,Ball Progressor,48.2,48.2,3.3694966185766098
Julian Weigl,2324,Gladbach,GER-Bundesliga,MF,27.0,2764,0,Defensive Anchor,100.0,100.0,1.398884220682939
Manu Koné,2324,Gladbach,GER-Bundesliga,MF,22.0,1561,1,Ball Progressor,71.0,71.0,2.812226912419989
Rocco Reitz,2324,Gladbach,GER-Bundesliga,MF,21.0,2136,0,Defensive Anchor,0.9,0.9,4.109722450609312
Adrian Beck,2324,Heidenheim,GER-Bundesliga,"MF,FW",26.0,974,1,Ball Progressor,73.8,73.8,2.7441690912304133
Jan Schöppner,2324,Heidenheim,GER-Bundesliga,MF,24.0,1998,0,Defensive Anchor,83.1,83.1,2.2006519863692455
Kevin Sessa,2324,Heidenheim,GER-Bundesliga,"MF,FW",23.0,1011,1,Ball Progressor,73.3,73.3,2.7556431217320783
Lennard Maloney,2324,Heidenheim,GER-Bundesliga,MF,23.0,2284,0,Defensive Anchor,65.4,65.4,2.6107204538112083
Marvin Pieringer,2324,Heidenheim,GER-Bundesliga,"MF,FW",23.0,1513,1,Ball Progressor,71.4,71.4,2.8030094279208675
Norman Theuerkauf,2324,Heidenheim,GER-Bundesliga,"MF,DF",36.0,1259,0,Defensive Anchor,98.5,98.5,1.8437578046796983
Andrej Kramarić,2324,Hoffenheim,GER-Bundesliga,"MF,FW",32.0,2199,2,Creative Playmaker,34.2,34.2,4.8363521949414
Angelo Stiller,2324,Hoffenheim,GER-Bundesliga,MF,22.0,2694,1,Ball Progressor,0.0,0.0,7.47287594277206
Anton Stach,2324,Hoffenheim,GER-Bundesliga,MF,24.0,2321,0,Defensive Anchor,8.1,8.1,3.941302818248634
Grischa Prömel,2324,Hoffenheim,GER-Bundesliga,MF,28.0,2139,1,Ball Progressor,96.3,96.3,2.1916284887409434
Umut Tohumcu,2324,Hoffenheim,GER-Bundesliga,MF,18.0,1011,1,Ball Progressor,32.8,32.8,3.746345591224807
Dejan Ljubicic,2324,Köln,GER-Bundesliga,"MF,FW",25.0,2048,1,Ball Progressor,97.7,97.7,2.1594151578586893
Denis Huseinbasic,2324,Köln,GER-Bundesliga,MF,22.0,1627,0,Defensive Anchor,78.3,78.3,2.312692714763256
Eric Martel,2324,Köln,GER-Bundesliga,MF,21.0,2457,0,Defensive Anchor,54.0,54.0,2.876700173138087
Florian Kainz,2324,Köln,GER-Bundesliga,"MF,FW",30.0,2197,1,Ball Progressor,71.9,71.9,2.790290868128083
Luca Waldschmidt,2324,Köln,GER-Bundesliga,"MF,FW",27.0,1146,1,Ball Progressor,100.0,100.0,1.710566989186726
Exequiel Palacios,2324,Leverkusen,GER-Bundesliga,MF,24.0,1831,3,Box-to-Box Engine,55.2,55.2,3.390549002249594
Florian Wirtz,2324,Leverkusen,GER-Bundesliga,MF,20.0,2372,2,Creative Playmaker,8.9,8.9,5.747899797114986
Granit Xhaka,2324,Leverkusen,GER-Bundesliga,MF,30.0,2821,3,Box-to-Box Engine,41.1,41.1,3.7838981628894333
Jonas Hofmann,2324,Leverkusen,GER-Bundesliga,MF,31.0,2204,2,Creative Playmaker,58.8,58.8,3.948341352845496
Nadiem Amiri,2324,Leverkusen,GER-Bundesliga,MF,26.0,1315,3,Box-to-Box Engine,0.0,0.0,7.44588721199587
Robert Andrich,2324,Leverkusen,GER-Bundesliga,"MF,DF",28.0,1690,3,Box-to-Box Engine,91.1,91.1,2.3906213549201945
Anton Stach,2324,Mainz 05,GER-Bundesliga,MF,24.0,2321,0,Defensive Anchor,6.8,6.8,3.971770534992845
Brajan Gruda,2324,Mainz 05,GER-Bundesliga,"MF,FW",19.0,1641,2,Creative Playmaker,74.6,74.6,3.3787141739794913
Leandro Barreiro Martins,2324,Mainz 05,GER-Bundesliga,MF,23.0,2606,0,Defensive Anchor,68.2,68.2,2.5458780805609433
Lee Jae-sung,2324,Mainz 05,GER-Bundesliga,"MF,FW",30.0,2113,1,Ball Progressor,86.1,86.1,2.4422019205964896
Nadiem Amiri,2324,Mainz 05,GER-Bundesliga,MF,26.0,1315,3,Box-to-Box Engine,0.0,0.0,5.45272042074501
Tom Krauß,2324,Mainz 05,GER-Bundesliga,MF,22.0,1346,0,Defensive Anchor,0.0,0.0,4.331288014409633
Amadou Haidara,2324,RB Leipzig,GER-Bundesliga,MF,25.0,1526,0,Defensive Anchor,43.0,43.0,3.1302709691753425
Christoph Baumgartner,2324,RB Leipzig,GER-Bundesliga,"MF,FW",23.0,1158,1,Ball Progressor,46.3,46.3,3.4173329853405123
Dani Olmo,2324,RB Leipzig,GER-Bundesliga,MF,25.0,1449,2,Creative Playmaker,100.0,100.0,2.040091248234574
Kevin Kampl,2324,RB Leipzig,GER-Bundesliga,MF,32.0,1363,3,Box-to-Box Engine,76.1,76.1,2.808993741111018
Xaver Schlager,2324,RB Leipzig,GER-Bundesliga,MF,25.0,2477,3,Box-to-Box Engine,80.9,80.9,2.674196508001889
Xavi Simons,2324,RB Leipzig,GER-Bundesliga,MF,20.0,2653,2,Creative Playmaker,69.9,69.9,3.546471012472626
Angelo Stiller,2324,Stuttgart,GER-Bundesliga,MF,22.0,2694,3,Box-to-Box Engine,92.6,92.6,2.3495392436709452
Atakan Karazor,2324,Stuttgart,GER-Bundesliga,MF,26.0,2623,0,Defensive Anchor,35.8,35.8,3.298821664147732
Enzo Millot,2324,Stuttgart,GER-Bundesliga,"MF,FW",21.0,2241,2,Creative Playmaker,88.0,88.0,2.8954869112389865
Alex Král,2324,Union Berlin,GER-Bundesliga,MF,25.0,1370,0,Defensive Anchor,49.1,49.1,2.9893803331173925
András Schäfer,2324,Union Berlin,GER-Bundesliga,MF,24.0,1214,1,Ball Progressor,70.0,70.0,2.8361916750757388
Aïssa Laïdouni,2324,Union Berlin,GER-Bundesliga,MF,26.0,1071,1,Ball Progressor,30.9,30.9,3.7939025353863896
Brenden Aaronson,2324,Union Berlin,GER-Bundesliga,"MF,FW",22.0,1267,1,Ball Progressor,51.1,51.1,3.2984429956773496
Janik Haberer,2324,Union Berlin,GER-Bundesliga,"MF,DF",29.0,1221,0,Defensive Anchor,80.1,80.1,2.270259422337612
Lucas Tousart,2324,Union Berlin,GER-Bundesliga,MF,26.0,1572,0,Defensive Anchor,71.5,71.5,2.4685992816687627
Rani Khedira,2324,Union Berlin,GER-Bundesliga,MF,29.0,1343,0,Defensive Anchor,50.9,50.9,2.9485823642603886
Jens Stage,2324,Werder Bremen,GER-Bundesliga,MF,26.0,2327,0,Defensive Anchor,70.9,70.9,2.4825279447224986
Leonardo Bittencourt,2324,Werder Bremen,GER-Bundesliga,MF,29.0,1578,1,Ball Progressor,70.7,70.7,2.818855666964536
Romano Schmid,2324,Werder Bremen,GER-Bundesliga,"MF,FW",23.0,2601,2,Creative Playmaker,98.4,98.4,2.520140200299663
Senne Lynen,2324,Werder Bremen,GER-Bundesliga,MF,24.0,1797,0,Defensive Anchor,25.9,25.9,3.528056711040704
Aster Vranckx,2324,Wolfsburg,GER-Bundesliga,MF,20.0,1153,0,Defensive Anchor,82.3,82.3,2.218498208116916
Lovro Majer,2324,Wolfsburg,GER-Bundesliga,"MF,FW",25.0,2106,2,Creative Playmaker,100.0,100.0,2.114644168821412
Mattias Svanberg,2324,Wolfsburg,GER-Bundesliga,MF,24.0,1715,1,Ball Progressor,66.3,66.3,2.927463323223317
Maximilian Arnold,2324,Wolfsburg,GER-Bundesliga,MF,29.0,2506,3,Box-to-Box Engine,66.0,66.0,3.0894599496660695
Yannick Gerhardt,2324,Wolfsburg,GER-Bundesliga,"MF,DF",29.0,1630,1,Ball Progressor,15.3,15.3,4.175892410558816
Alexis Claude-Maurice,2425,Augsburg,GER-Bundesliga,"MF,FW",26.0,2109,1,Ball Progressor,68.5,68.5,2.8722677253031113
Arne Maier,2425,Augsburg,GER-Bundesliga,MF,25.0,938,1,Ball Progressor,25.9,25.9,3.9169664678586305
Elvis Rexhbeçaj,2425,Augsburg,GER-Bundesliga,MF,26.0,1785,1,Ball Progressor,57.1,57.1,3.1519084921204747
Frank Onyeka,2425,Augsburg,GER-Bundesliga,MF,26.0,2586,0,Defensive Anchor,77.7,77.7,2.3251133376543507
Kristijan Jakić,2425,Augsburg,GER-Bundesliga,MF,27.0,2306,0,Defensive Anchor,95.9,95.9,1.9025861884754656
Niklas Dorsch,2425,Augsburg,GER-Bundesliga,MF,26.0,1335,0,Defensive Anchor,0.0,0.0,6.703075876459995
Aleksandar Pavlovic,2425,Bayern Munich,GER-Bundesliga,MF,20.0,1451,3,Box-to-Box Engine,23.6,23.6,4.268888997279887
Jamal Musiala,2425,Bayern Munich,GER-Bundesliga,MF,21.0,1798,2,Creative Playmaker,43.0,43.0,4.518263630169684
Joshua Kimmich,2425,Bayern Munich,GER-Bundesliga,MF,29.0,2847,3,Box-to-Box Engine,0.0,0.0,5.410267971431951
Leon Goretzka,2425,Bayern Munich,GER-Bundesliga,"MF,DF",29.0,1325,3,Box-to-Box Engine,27.0,27.0,4.175166105232376
Thomas Müller,2425,Bayern Munich,GER-Bundesliga,"MF,FW",34.0,1225,2,Creative Playmaker,35.6,35.6,4.785505687116814
Anthony Losilla,2425,Bochum,GER-Bundesliga,MF,38.0,1137,0,Defensive Anchor,12.1,12.1,3.8489066393205933
Dani de Wit,2425,Bochum,GER-Bundesliga,"MF,FW",26.0,1153,1,Ball Progressor,6.8,6.8,4.3851941189698485
Ibrahima Sissoko,2425,Bochum,GER-Bundesliga,MF,26.0,2610,0,Defensive Anchor,100.0,100.0,1.6306742834758359
Matúš Bero,2425,Bochum,GER-Bundesliga,MF,28.0,2565,1,Ball Progressor,69.9,69.9,2.837807444498046
Tom Krauß,2425,Bochum,GER-Bundesliga,MF,23.0,1077,3,Box-to-Box Engine,53.3,53.3,3.4437025655213396
Felix Nmecha,2425,Dortmund,GER-Bundesliga,MF,23.0,1509,0,Defensive Anchor,70.9,70.9,2.4839343006611845
Julian Brandt,2425,Dortmund,GER-Bundesliga,MF,28.0,2303,2,Creative Playmaker,100.0,100.0,2.3858609190834446
Marcel Sabitzer,2425,Dortmund,GER-Bundesliga,MF,30.0,1616,1,Ball Progressor,70.9,70.9,2.814051185454183
Pascal Groß,2425,Dortmund,GER-Bundesliga,"MF,DF",33.0,2327,2,Creative Playmaker,36.6,36.6,4.748102912918391
Ansgar Knauff,2425,Eint Frankfurt,GER-Bundesliga,"MF,DF",22.0,1597,2,Creative Playmaker,79.6,79.6,3.1972666472966704
Ellyes Skhiri,2425,Eint Frankfurt,GER-Bundesliga,MF,29.0,2231,0,Defensive Anchor,87.3,87.3,2.1030258932850256
Fares Chaïbi,2425,Eint Frankfurt,GER-Bundesliga,"MF,FW",21.0,1013,2,Creative Playmaker,74.7,74.7,3.372753769209738
Hugo Larsson,2425,Eint Frankfurt,GER-Bundesliga,MF,20.0,2393,0,Defensive Anchor,91.3,91.3,2.0094443524943855
Jean Mattéo Bahoya,2425,Eint Frankfurt,GER-Bundesliga,"MF,FW",19.0,921,2,Creative Playmaker,46.8,46.8,4.380362948713268
Mario Götze,2425,Eint Frankfurt,GER-Bundesliga,"MF,FW",32.0,1542,1,Ball Progressor,76.2,76.2,2.6837767778441735
Eren Dinkçi,2425,Freiburg,GER-Bundesliga,"MF,FW",22.0,1196,1,Ball Progressor,81.2,81.2,2.561584916733078
Maximilian Eggestein,2425,Freiburg,GER-Bundesliga,MF,27.0,2845,0,Defensive Anchor,100.0,100.0,1.574165284779428
Merlin Röhl,2425,Freiburg,GER-Bundesliga,"MF,FW",22.0,965,1,Ball Progressor,70.2,70.2,2.8323276477050943
Patrick Osterhage,2425,Freiburg,GER-Bundesliga,MF,24.0,2267,0,Defensive Anchor,65.1,65.1,2.6181605454575188
Alassane Pléa,2425,Gladbach,GER-Bundesliga,"MF,FW",31.0,1902,2,Creative Playmaker,44.6,44.6,4.460655635408565
Julian Weigl,2425,Gladbach,GER-Bundesliga,MF,28.0,2881,0,Defensive Anchor,42.4,42.4,3.144993891447444
Kevin Stöger,2425,Gladbach,GER-Bundesliga,MF,30.0,1551,2,Creative Playmaker,72.2,72.2,3.4640791639172135
Philipp Sander,2425,Gladbach,GER-Bundesliga,MF,26.0,1400,0,Defensive Anchor,100.0,100.0,1.4413120690044894
Rocco Reitz,2425,Gladbach,GER-Bundesliga,MF,22.0,1830,0,Defensive Anchor,29.7,29.7,3.4412413598568024
Adrian Beck,2425,Heidenheim,GER-Bundesliga,"MF,FW",27.0,1598,1,Ball Progressor,63.6,63.6,2.9939746339295668
Jan Schöppner,2425,Heidenheim,GER-Bundesliga,MF,25.0,2681,0,Defensive Anchor,82.9,82.9,2.2052538853499244
Niklas Dorsch,2425,Heidenheim,GER-Bundesliga,MF,26.0,1335,0,Defensive Anchor,71.3,71.3,2.473872470518914
Paul Wanner,2425,Heidenheim,GER-Bundesliga,"MF,FW",18.0,1771,1,Ball Progressor,98.6,98.6,2.136651251897434
Andrej Kramarić,2425,Hoffenheim,GER-Bundesliga,"MF,FW",33.0,2767,2,Creative Playmaker,72.6,72.6,3.450521049504314
Anton Stach,2425,Hoffenheim,GER-Bundesliga,"MF,DF",25.0,2585,0,Defensive Anchor,62.6,62.6,2.6773214235510547
Tom Bischof,2425,Hoffenheim,GER-Bundesliga,"MF,FW",19.0,2559,3,Box-to-Box Engine,30.8,30.8,4.0690165498646875
Armin Gigovic,2425,Holstein Kiel,GER-Bundesliga,MF,22.0,1895,1,Ball Progressor,62.2,62.2,3.0268149751192723
Lewis Holtby,2425,Holstein Kiel,GER-Bundesliga,MF,33.0,1238,0,Defensive Anchor,61.2,61.2,2.7092603924151106
Magnus Knudsen,2425,Holstein Kiel,GER-Bundesliga,MF,23.0,1850,0,Defensive Anchor,36.4,36.4,3.2837309720314876
Nicolai Remberg,2425,Holstein Kiel,GER-Bundesliga,MF,24.0,2417,0,Defensive Anchor,31.9,31.9,3.389795763646575
Steven Skrzybski,2425,Holstein Kiel,GER-Bundesliga,"MF,FW",31.0,1323,1,Ball Progressor,38.3,38.3,3.6124738576482605
Aleix García,2425,Leverkusen,GER-Bundesliga,MF,27.0,1455,3,Box-to-Box Engine,10.9,10.9,4.6230640776830345
Exequiel Palacios,2425,Leverkusen,GER-Bundesliga,MF,25.0,1155,3,Box-to-Box Engine,22.7,22.7,4.294547570753756
Florian Wirtz,2425,Leverkusen,GER-Bundesliga,"MF,FW",21.0,2351,2,Creative Playmaker,25.1,25.1,5.163190038174698
Granit Xhaka,2425,Leverkusen,GER-Bundesliga,MF,31.0,2888,3,Box-to-Box Engine,40.6,40.6,3.795594704660856
Nathan Tella,2425,Leverkusen,GER-Bundesliga,"MF,FW",25.0,1359,1,Ball Progressor,31.4,31.4,3.780614455002296
Robert Andrich,2425,Leverkusen,GER-Bundesliga,"MF,DF",29.0,1598,0,Defensive Anchor,51.3,51.3,2.9374861732816235
Kaishu Sano,2425,Mainz 05,GER-Bundesliga,MF,23.0,3043,0,Defensive Anchor,81.5,81.5,2.2365365693892905
Lee Jae-sung,2425,Mainz 05,GER-Bundesliga,MF,31.0,2650,1,Ball Progressor,74.2,74.2,2.732642715954749
Nadiem Amiri,2425,Mainz 05,GER-Bundesliga,MF,27.0,2473,2,Creative Playmaker,47.1,47.1,4.370856209832681
Paul Nebel,2425,Mainz 05,GER-Bundesliga,MF,21.0,2345,1,Ball Progressor,6.3,6.3,4.395059562061828
Amadou Haidara,2425,RB Leipzig,GER-Bundesliga,MF,26.0,1320,0,Defensive Anchor,52.7,52.7,2.905128905338828
Antonio Nusa,2425,RB Leipzig,GER-Bundesliga,"MF,DF",19.0,1558,1,Ball Progressor,94.6,94.6,2.235114041795889
Arthur Vermeeren,2425,RB Leipzig,GER-Bundesliga,MF,19.0,1572,0,Defensive Anchor,54.8,54.8,2.857116034500213
Christoph Baumgartner,2425,RB Leipzig,GER-Bundesliga,MF,24.0,1610,1,Ball Progressor,52.8,52.8,3.2586460030520072
Elif Elmas,2425,RB Leipzig,GER-Bundesliga,MF,24.0,1021,1,Ball Progressor,0.0,0.0,8.93473319668379
Kevin Kampl,2425,RB Leipzig,GER-Bundesliga,MF,33.0,1593,3,Box-to-Box Engine,73.8,73.8,2.873851555150884
Nicolas Seiwald,2425,RB Leipzig,GER-Bundesliga,"MF,DF",23.0,2084,0,Defensive Anchor,46.1,46.1,3.0585717843554288
Xavi Simons,2425,RB Leipzig,GER-Bundesliga,MF,21.0,2150,2,Creative Playmaker,93.5,93.5,2.6976958466772434
Carlo Boukhalfa,2425,St. Pauli,GER-Bundesliga,MF,25.0,1646,1,Ball Progressor,35.8,35.8,3.6743006296301357
Jackson Irvine,2425,St. Pauli,GER-Bundesliga,MF,31.0,2610,0,Defensive Anchor,58.0,58.0,2.7835843132753144
Manolis Saliakas,2425,St. Pauli,GER-Bundesliga,"MF,DF",27.0,2314,1,Ball Progressor,54.6,54.6,3.212901934376041
Philipp Treu,2425,St. Pauli,GER-Bundesliga,"MF,DF",23.0,2881,1,Ball Progressor,65.5,65.5,2.946519208981414
Angelo Stiller,2425,Stuttgart,GER-Bundesliga,MF,23.0,2741,3,Box-to-Box Engine,36.7,36.7,3.9046206258122527
Atakan Karazor,2425,Stuttgart,GER-Bundesliga,MF,27.0,2618,0,Defensive Anchor,100.0,100.0,1.7493010885312712
Chris Führich,2425,Stuttgart,GER-Bundesliga,"MF,FW",26.0,1981,2,Creative Playmaker,57.3,57.3,4.002296446462501
Enzo Millot,2425,Stuttgart,GER-Bundesliga,"MF,FW",22.0,1843,2,Creative Playmaker,82.9,82.9,3.0788900402372965
Jamie Leweling,2425,Stuttgart,GER-Bundesliga,"MF,FW",23.0,1663,1,Ball Progressor,32.8,32.8,3.747198572275773
Aljoscha Kemlein,2425,Union Berlin,GER-Bundesliga,MF,19.0,922,0,Defensive Anchor,62.6,62.6,2.676693353109838
András Schäfer,2425,Union Berlin,GER-Bundesliga,MF,25.0,1534,0,Defensive Anchor,48.7,48.7,2.998861325973279
Janik Haberer,2425,Union Berlin,GER-Bundesliga,"MF,DF",30.0,1696,0,Defensive Anchor,39.6,39.6,3.209297935678535
Jeong Woo-yeong,2425,Union Berlin,GER-Bundesliga,"MF,FW",24.0,1263,1,Ball Progressor,84.9,84.9,2.471439485430166
Rani Khedira,2425,Union Berlin,GER-Bundesliga,MF,30.0,2723,0,Defensive Anchor,50.7,50.7,2.9517209310626282
Jens Stage,2425,Werder Bremen,GER-Bundesliga,MF,27.0,2204,1,Ball Progressor,16.7,16.7,4.142184526964634
Leonardo Bittencourt,2425,Werder Bremen,GER-Bundesliga,MF,30.0,982,1,Ball Progressor,23.3,23.3,3.9800732680401887
Romano Schmid,2425,Werder Bremen,GER-Bundesliga,MF,24.0,2834,2,Creative Playmaker,77.8,77.8,3.262681106896697
Senne Lynen,2425,Werder Bremen,GER-Bundesliga,MF,25.0,2733,0,Defensive Anchor,58.2,58.2,2.777629389486968
Bence Dárdai,2425,Wolfsburg,GER-Bundesliga,MF,18.0,1304,0,Defensive Anchor,14.9,14.9,3.7828506368346817
Mattias Svanberg,2425,Wolfsburg,GER-Bundesliga,MF,25.0,1219,1,Ball Progressor,50.9,50.9,3.305355748029778
Maximilian Arnold,2425,Wolfsburg,GER-Bundesliga,MF,30.0,2356,1,Ball Progressor,7.1,7.1,4.37600801680685
Patrick Wimmer,2425,Wolfsburg,GER-Bundesliga,"MF,FW",23.0,1770,1,Ball Progressor,53.4,53.4,3.243205374082284
Yannick Gerhardt,2425,Wolfsburg,GER-Bundesliga,"MF,DF",30.0,1518,1,Ball Progressor,11.5,11.5,4.2687879094594905
Bryan Cristante,1718,Atalanta,ITA-Serie A,MF,22.0,2824,1,Ball Progressor,49.0,49.0,3.3498418395139065
Jasmin Kurtić,1718,Atalanta,ITA-Serie A,MF,28.0,1440,1,Ball Progressor,85.3,85.3,2.461702923922774
Josip Iličić,1718,Atalanta,ITA-Serie A,"MF,FW",29.0,2002,2,Creative Playmaker,22.6,22.6,5.252501641234383
Marten de Roon,1718,Atalanta,ITA-Serie A,MF,26.0,2571,3,Box-to-Box Engine,78.5,78.5,2.741341930892805
Papu Gómez,1718,Atalanta,ITA-Serie A,"MF,FW",29.0,2750,2,Creative Playmaker,19.5,19.5,5.365983949748482
Remo Freuler,1718,Atalanta,ITA-Serie A,MF,25.0,3006,3,Box-to-Box Engine,100.0,100.0,1.8242903063863773
Cristiano Lombardi,1718,Benevento,ITA-Serie A,"MF,DF",21.0,1112,1,Ball Progressor,78.6,78.6,2.6251378003643135
Danilo Cataldi,1718,Benevento,ITA-Serie A,MF,22.0,2282,3,Box-to-Box Engine,55.3,55.3,3.3861560478881136
Enrico Brignola,1718,Benevento,ITA-Serie A,"MF,FW",18.0,1347,1,Ball Progressor,91.5,91.5,2.309855052143727
Filip Đuričić,1718,Benevento,ITA-Serie A,"MF,FW",25.0,971,1,Ball Progressor,22.3,22.3,4.003461578479697
Guilherme,1718,Benevento,ITA-Serie A,"MF,FW",26.0,2639,1,Ball Progressor,54.0,54.0,3.2285429317518974
Guilherme,1718,Benevento,ITA-Serie A,"MF,FW",26.0,944,1,Ball Progressor,54.0,54.0,3.2285429317518974
Ledian Memushaj,1718,Benevento,ITA-Serie A,MF,30.0,1258,3,Box-to-Box Engine,64.1,64.1,3.142771132193883
Marco D'Alessandro,1718,Benevento,ITA-Serie A,"MF,FW",26.0,1043,1,Ball Progressor,26.6,26.6,3.900214721194221
Nicolas Viola,1718,Benevento,ITA-Serie A,MF,27.0,1850,3,Box-to-Box Engine,83.0,83.0,2.615697261073584
Raman Chibsah,1718,Benevento,ITA-Serie A,MF,24.0,1048,0,Defensive Anchor,43.4,43.4,3.121148481050285
Sandro,1718,Benevento,ITA-Serie A,MF,28.0,1153,0,Defensive Anchor,43.7,43.7,3.1141699971335295
Andrea Poli,1718,Bologna,ITA-Serie A,MF,27.0,2543,0,Defensive Anchor,47.8,47.8,3.019513238074567
Blerim Džemaili,1718,Bologna,ITA-Serie A,"MF,FW",31.0,1193,0,Defensive Anchor,57.5,57.5,2.7953831561822615
Erick Pulgar,1718,Bologna,ITA-Serie A,MF,23.0,2770,0,Defensive Anchor,54.9,54.9,2.8549763551934584
Godfred Donsah,1718,Bologna,ITA-Serie A,MF,21.0,1794,0,Defensive Anchor,41.5,41.5,3.1672342249000374
Artur Ioniță,1718,Cagliari,ITA-Serie A,MF,26.0,2669,0,Defensive Anchor,77.9,77.9,2.321575849619317
João Pedro,1718,Cagliari,ITA-Serie A,"MF,FW",25.0,1656,1,Ball Progressor,60.9,60.9,3.0604594558791565
Luca Cigarini,1718,Cagliari,ITA-Serie A,MF,31.0,2024,3,Box-to-Box Engine,79.5,79.5,2.714560369986986
Nicolò Barella,1718,Cagliari,ITA-Serie A,MF,20.0,2955,3,Box-to-Box Engine,83.4,83.4,2.6049344849323135
Emanuele Giaccherini,1718,Chievo,ITA-Serie A,"MF,FW",32.0,903,1,Ball Progressor,8.6,8.6,4.339724362902388
Ivan Radovanović,1718,Chievo,ITA-Serie A,MF,28.0,3140,0,Defensive Anchor,87.3,87.3,2.102015597944932
Lucas Castro,1718,Chievo,ITA-Serie A,MF,28.0,1985,3,Box-to-Box Engine,66.0,66.0,3.089585778971516
Nicola Rigoni,1718,Chievo,ITA-Serie A,MF,26.0,933,0,Defensive Anchor,80.0,80.0,2.2715118053676346
Përparim Hetemaj,1718,Chievo,ITA-Serie A,MF,30.0,2415,0,Defensive Anchor,48.5,48.5,3.0040726819075143
Samuel Bastien,1718,Chievo,ITA-Serie A,MF,20.0,1355,0,Defensive Anchor,44.3,44.3,3.1003005121131824
Valter Birsa,1718,Chievo,ITA-Serie A,"MF,FW",30.0,2504,2,Creative Playmaker,95.7,95.7,2.61687980696392
Adrian Stoian,1718,Crotone,ITA-Serie A,"MF,FW",26.0,2133,1,Ball Progressor,48.2,48.2,3.3710511063893764
Andrea Barberis,1718,Crotone,ITA-Serie A,MF,23.0,3029,0,Defensive Anchor,88.5,88.5,2.074878221681208
Marcus Rohdén,1718,Crotone,ITA-Serie A,MF,26.0,1632,0,Defensive Anchor,37.5,37.5,3.259415283412684
Rolando Mandragora,1718,Crotone,ITA-Serie A,MF,20.0,3240,0,Defensive Anchor,78.4,78.4,2.3092896355348502
Bryan Dabo,1718,Fiorentina,ITA-Serie A,MF,25.0,1284,0,Defensive Anchor,0.0,0.0,4.566713628373184
Carlos Sánchez,1718,Fiorentina,ITA-Serie A,"MF,DF",31.0,1122,0,Defensive Anchor,0.0,0.0,4.958527854703628
Jordan Veretout,1718,Fiorentina,ITA-Serie A,MF,24.0,3209,3,Box-to-Box Engine,100.0,100.0,2.0225856744087913
Marco Benassi,1718,Fiorentina,ITA-Serie A,"MF,FW",22.0,2782,1,Ball Progressor,100.0,100.0,2.0537751011025716
