player_name_fbref,club,league,position,position_group,age,market_value_eur,predicted_market_value_eur,market_value_gap_eur,market_value_gap_pct,inefficiency_score_z,matching_confidence,expected_upside,expected_roi,inefficiency_score_norm,upside_score_norm,matching_confidence_norm,age_potential_score,portfolio_value_score,player_level_tier,player_level_rank,portfolio_cost,is_eligible_portfolio,season_context_club,season_context_league,season_context_age,season_context_market_value_eur,player_name_tm,player_name_norm,current_club,current_league,current_season,current_market_value_eur,current_valuation_date,current_age,current_competition_id,current_club_id,homonym_group_size,is_homonym_name,identity_resolution_status,snapshot_source,identity_match_method,current_snapshot_applied,identity_review_required,display_club,display_league,player_id_tm,player_name_tm_from_dss,player_name_norm_from_dss,player_name_tm_snapshot,player_name_norm_snapshot,current_club_snapshot,current_league_snapshot,current_season_snapshot,current_market_value_eur_snapshot,current_valuation_date_snapshot,current_age_snapshot,current_competition_id_snapshot,current_club_id_snapshot,homonym_group_size_snapshot,is_homonym_name_snapshot,identity_resolution_status_snapshot,snapshot_source_snapshot,player_name_tm_snapshot.1,player_name_norm_snapshot.1,current_club_snapshot.1,current_league_snapshot.1,current_season_snapshot.1,current_market_value_eur_snapshot.1,current_valuation_date_snapshot.1,current_age_snapshot.1,current_competition_id_snapshot.1,current_club_id_snapshot.1,homonym_group_size_snapshot.1,is_homonym_name_snapshot.1,identity_resolution_status_snapshot.1,snapshot_source_snapshot.1,player_name_tm_snapshot,player_name_norm_snapshot,current_club_snapshot,current_league_snapshot,current_season_snapshot,current_market_value_eur_snapshot,current_valuation_date_snapshot,current_age_snapshot,current_competition_id_snapshot,current_club_id_snapshot,homonym_group_size_snapshot,is_homonym_name_snapshot,identity_resolution_status_snapshot,snapshot_source_snapshot
Jesus Rodríguez,Real Betis,LaLiga,MID,MID,18.89664613278576,700000.0,19882736.304083377,19182736.304083377,5.0,2.426072388659802,0.85,19182736.304083377,27.403909005833395,100.0,88.8957772222476,85.0,83.58658453114305,93.3326027586762,Key Player Profile,4,700000.0,True,Real Betis,LaLiga,18.89664613278576,700000.0,,,,,,,,,,,,,,,,False,True,Real Betis,LaLiga,1190411,Jesús Rodríguez,jesus rodriguez,Jesús Rodríguez,jesus rodriguez,Como 1907,Serie A,2025-2026,30000000.0,2025-12-23,20.09,IT1,1047.0,3.0,True,PLAYER_ID_REQUIRED_HOMONYM,transfermarkt_kaggle_player_scores_latest_valuation,Jesús Rodríguez,jesus rodriguez,Como 1907,Serie A,2025-2026,30000000.0,2025-12-23,20.09,IT1,1047.0,2.0,True,PLAYER_ID_REQUIRED_HOMONYM,transfermarkt_kaggle_player_scores_latest_valuation,Jesús Rodríguez,jesus rodriguez,Como 1907,Serie A,2025-2026,30000000,2025-12-23,20.09,IT1,1047.0,2,True,PLAYER_ID_REQUIRED_HOMONYM,transfermarkt_kaggle_player_scores_latest_valuation
Andrés García,Aston Villa,Premier League,DEF,DEF,21.683778234086244,900000.0,11254537.67117487,10354537.67117487,5.0,2.426072388659802,0.85,10354537.67117487,11.505041856860968,100.0,84.36839662278805,85.0,94.73511293634498,93.31561044933152,Key Player Profile,4,900000.0,True,Aston Villa,Premier League,21.683778234086244,900000.0,Andrés García,andres garcia,Aston Villa,Premier League,2025-2026,7000000.0,2025-12-09,22.84,GB1,405.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Aston Villa,Premier League,1063329,Andrés García,andres garcia,Andrés García,andres garcia,Aston Villa,Premier League,2025-2026,7000000.0,2025-12-09,22.84,GB1,405.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Andrés García,andres garcia,Aston Villa,Premier League,2025-2026,7000000.0,2025-12-09,22.84,GB1,405.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Andrés García,andres garcia,Aston Villa,Premier League,2025-2026,7000000,2025-12-09,22.84,GB1,405.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Andrés García,Aston Villa,Premier League,DEF,DEF,21.683778234086244,900000.0,10650657.5948649,9750657.5948649,5.0,2.426072388659802,0.85,9750657.5948649,10.834063994294333,100.0,84.0587077433722,85.0,94.73511293634498,93.23818822947756,Key Player Profile,4,900000.0,True,Aston Villa,Premier League,21.683778234086244,900000.0,Andrés García,andres garcia,Aston Villa,Premier League,2025-2026,7000000.0,2025-12-09,22.84,GB1,405.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Aston Villa,Premier League,1063329,Andrés García,andres garcia,Andrés García,andres garcia,Aston Villa,Premier League,2025-2026,7000000.0,2025-12-09,22.84,GB1,405.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Andrés García,andres garcia,Aston Villa,Premier League,2025-2026,7000000.0,2025-12-09,22.84,GB1,405.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Andrés García,andres garcia,Aston Villa,Premier League,2025-2026,7000000,2025-12-09,22.84,GB1,405.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Andrés García,Aston Villa,Premier League,DEF,DEF,21.683778234086244,900000.0,10520322.571461843,9620322.571461843,5.0,2.426072388659802,0.85,9620322.571461843,10.68924730162427,100.0,83.99186780456685,85.0,94.73511293634498,93.2214782447762,Key Player Profile,4,900000.0,True,Aston Villa,Premier League,21.683778234086244,900000.0,Andrés García,andres garcia,Aston Villa,Premier League,2025-2026,7000000.0,2025-12-09,22.84,GB1,405.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Aston Villa,Premier League,1063329,Andrés García,andres garcia,Andrés García,andres garcia,Aston Villa,Premier League,2025-2026,7000000.0,2025-12-09,22.84,GB1,405.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Andrés García,andres garcia,Aston Villa,Premier League,2025-2026,7000000.0,2025-12-09,22.84,GB1,405.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Andrés García,andres garcia,Aston Villa,Premier League,2025-2026,7000000,2025-12-09,22.84,GB1,405.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Andrés García,Aston Villa,Premier League,DEF,DEF,21.683778234086244,900000.0,10124933.873306464,9224933.873306464,5.0,2.426072388659802,0.85,9224933.873306464,10.249926525896072,100.0,83.78909992453733,85.0,94.73511293634498,93.17078627476884,Key Player Profile,4,900000.0,True,Aston Villa,Premier League,21.683778234086244,900000.0,Andrés García,andres garcia,Aston Villa,Premier League,2025-2026,7000000.0,2025-12-09,22.84,GB1,405.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Aston Villa,Premier League,1063329,Andrés García,andres garcia,Andrés García,andres garcia,Aston Villa,Premier League,2025-2026,7000000.0,2025-12-09,22.84,GB1,405.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Andrés García,andres garcia,Aston Villa,Premier League,2025-2026,7000000.0,2025-12-09,22.84,GB1,405.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Andrés García,andres garcia,Aston Villa,Premier League,2025-2026,7000000,2025-12-09,22.84,GB1,405.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Yassin Belkhdim,Angers,Ligue 1,MID,MID,22.64476386036961,500000.0,6569705.811505566,6069705.811505566,5.0,2.426072388659802,0.85,6069705.811505566,12.139411623011132,100.0,82.17099877980112,85.0,98.57905544147845,93.15065523909811,Key Player Profile,4,500000.0,True,Angers,Ligue 1,22.64476386036961,500000.0,Yassin Belkhdim,yassin belkhdim,Angers SCO,Ligue 1,2025-2026,7000000.0,2026-03-27,24.11,FR1,1420.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Angers SCO,Ligue 1,807688,Yassin Belkhdim,yassin belkhdim,Yassin Belkhdim,yassin belkhdim,Angers SCO,Ligue 1,2025-2026,7000000.0,2026-03-27,24.11,FR1,1420.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Yassin Belkhdim,yassin belkhdim,Angers SCO,Ligue 1,2022-2023,100000.0,2023-06-27,21.36,FR1,1420.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Yassin Belkhdim,yassin belkhdim,Angers SCO,Ligue 1,2022-2023,100000,2023-06-27,21.36,FR1,1420.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Yassin Belkhdim,Angers,Ligue 1,MID,MID,22.64476386036961,500000.0,6530646.09209087,6030646.09209087,5.0,2.426072388659802,0.85,6030646.09209087,12.06129218418174,100.0,82.15096771533922,85.0,98.57905544147845,93.14564747298265,Key Player Profile,4,500000.0,True,Angers,Ligue 1,22.64476386036961,500000.0,Yassin Belkhdim,yassin belkhdim,Angers SCO,Ligue 1,2025-2026,7000000.0,2026-03-27,24.11,FR1,1420.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Angers SCO,Ligue 1,807688,Yassin Belkhdim,yassin belkhdim,Yassin Belkhdim,yassin belkhdim,Angers SCO,Ligue 1,2025-2026,7000000.0,2026-03-27,24.11,FR1,1420.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Yassin Belkhdim,yassin belkhdim,Angers SCO,Ligue 1,2022-2023,100000.0,2023-06-27,21.36,FR1,1420.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Yassin Belkhdim,yassin belkhdim,Angers SCO,Ligue 1,2022-2023,100000,2023-06-27,21.36,FR1,1420.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Yassin Belkhdim,Angers,Ligue 1,MID,MID,22.64476386036961,500000.0,6211366.509195465,5711366.509195465,5.0,2.426072388659802,0.85,5711366.509195465,11.422733018390929,100.0,81.9872310064691,85.0,98.57905544147845,93.10471329576512,Key Player Profile,4,500000.0,True,Angers,Ligue 1,22.64476386036961,500000.0,Yassin Belkhdim,yassin belkhdim,Angers SCO,Ligue 1,2025-2026,7000000.0,2026-03-27,24.11,FR1,1420.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Angers SCO,Ligue 1,807688,Yassin Belkhdim,yassin belkhdim,Yassin Belkhdim,yassin belkhdim,Angers SCO,Ligue 1,2025-2026,7000000.0,2026-03-27,24.11,FR1,1420.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Yassin Belkhdim,yassin belkhdim,Angers SCO,Ligue 1,2022-2023,100000.0,2023-06-27,21.36,FR1,1420.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Yassin Belkhdim,yassin belkhdim,Angers SCO,Ligue 1,2022-2023,100000,2023-06-27,21.36,FR1,1420.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Yassin Belkhdim,Angers,Ligue 1,MID,MID,22.64476386036961,500000.0,6201941.999545073,5701941.999545073,5.0,2.426072388659802,0.85,5701941.999545073,11.403883999090146,100.0,81.98239781864393,85.0,98.57905544147845,93.10350499880882,Key Player Profile,4,500000.0,True,Angers,Ligue 1,22.64476386036961,500000.0,Yassin Belkhdim,yassin belkhdim,Angers SCO,Ligue 1,2025-2026,7000000.0,2026-03-27,24.11,FR1,1420.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Angers SCO,Ligue 1,807688,Yassin Belkhdim,yassin belkhdim,Yassin Belkhdim,yassin belkhdim,Angers SCO,Ligue 1,2025-2026,7000000.0,2026-03-27,24.11,FR1,1420.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Yassin Belkhdim,yassin belkhdim,Angers SCO,Ligue 1,2022-2023,100000.0,2023-06-27,21.36,FR1,1420.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Yassin Belkhdim,yassin belkhdim,Angers SCO,Ligue 1,2022-2023,100000,2023-06-27,21.36,FR1,1420.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Andrés García,Aston Villa,Premier League,DEF,DEF,21.683778234086244,900000.0,9543374.738554722,8643374.738554722,5.0,2.426072388659802,0.85,8643374.738554722,9.603749709505246,100.0,83.49085793275671,85.0,94.73511293634498,93.09622577682369,Key Player Profile,4,900000.0,True,Aston Villa,Premier League,21.683778234086244,900000.0,Andrés García,andres garcia,Aston Villa,Premier League,2025-2026,7000000.0,2025-12-09,22.84,GB1,405.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Aston Villa,Premier League,1063329,Andrés García,andres garcia,Andrés García,andres garcia,Aston Villa,Premier League,2025-2026,7000000.0,2025-12-09,22.84,GB1,405.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Andrés García,andres garcia,Aston Villa,Premier League,2025-2026,7000000.0,2025-12-09,22.84,GB1,405.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Andrés García,andres garcia,Aston Villa,Premier League,2025-2026,7000000,2025-12-09,22.84,GB1,405.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Mario Martín,Valladolid,LaLiga,MID,MID,20.602327173169066,500000.0,12495778.22757698,11995778.22757698,5.0,2.426072388659802,0.85,11995778.22757698,23.99155645515396,100.0,85.21007689790132,85.0,90.40930869267626,93.09345009374296,Key Player Profile,4,500000.0,True,Valladolid,LaLiga,20.602327173169066,500000.0,Mario Martín,mario martin,Getafe CF,LaLiga,2025-2026,10000000.0,2026-03-16,22.03,ES1,3709.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Getafe CF,LaLiga,948273,Mario Martín,mario martin,Mario Martín,mario martin,Getafe CF,LaLiga,2025-2026,10000000.0,2026-03-16,22.03,ES1,3709.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Mario Martín,mario martin,Real Madrid Castilla,LaLiga,2023-2024,300000.0,2024-06-24,20.3,ES1,3709.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Mario Martín,mario martin,Real Madrid Castilla,LaLiga,2023-2024,300000,2024-06-24,20.3,ES1,3709.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Yassin Belkhdim,Angers,Ligue 1,MID,MID,22.64476386036961,500000.0,5673684.704284862,5173684.704284862,5.0,2.426072388659802,0.85,5173684.704284862,10.347369408569724,100.0,81.71149070276086,85.0,98.57905544147845,93.03577821983804,Key Player Profile,4,500000.0,True,Angers,Ligue 1,22.64476386036961,500000.0,Yassin Belkhdim,yassin belkhdim,Angers SCO,Ligue 1,2025-2026,7000000.0,2026-03-27,24.11,FR1,1420.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Angers SCO,Ligue 1,807688,Yassin Belkhdim,yassin belkhdim,Yassin Belkhdim,yassin belkhdim,Angers SCO,Ligue 1,2025-2026,7000000.0,2026-03-27,24.11,FR1,1420.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Yassin Belkhdim,yassin belkhdim,Angers SCO,Ligue 1,2022-2023,100000.0,2023-06-27,21.36,FR1,1420.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Yassin Belkhdim,yassin belkhdim,Angers SCO,Ligue 1,2022-2023,100000,2023-06-27,21.36,FR1,1420.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Yassin Belkhdim,Angers,Ligue 1,MID,MID,22.64476386036961,500000.0,5174944.341777041,4674944.341777041,5.0,2.426072388659802,0.85,4674944.341777041,9.34988868355408,100.0,81.45572080730695,85.0,98.57905544147845,92.97183574597456,Key Player Profile,4,500000.0,True,Angers,Ligue 1,22.64476386036961,500000.0,Yassin Belkhdim,yassin belkhdim,Angers SCO,Ligue 1,2025-2026,7000000.0,2026-03-27,24.11,FR1,1420.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Angers SCO,Ligue 1,807688,Yassin Belkhdim,yassin belkhdim,Yassin Belkhdim,yassin belkhdim,Angers SCO,Ligue 1,2025-2026,7000000.0,2026-03-27,24.11,FR1,1420.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Yassin Belkhdim,yassin belkhdim,Angers SCO,Ligue 1,2022-2023,100000.0,2023-06-27,21.36,FR1,1420.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Yassin Belkhdim,yassin belkhdim,Angers SCO,Ligue 1,2022-2023,100000,2023-06-27,21.36,FR1,1420.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Yassin Belkhdim,Angers,Ligue 1,MID,MID,22.64476386036961,500000.0,5135574.287849597,4635574.287849597,5.0,2.426072388659802,0.85,4635574.287849597,9.271148575699192,100.0,81.4355305934522,85.0,98.57905544147845,92.96678819251088,Key Player Profile,4,500000.0,True,Angers,Ligue 1,22.64476386036961,500000.0,Yassin Belkhdim,yassin belkhdim,Angers SCO,Ligue 1,2025-2026,7000000.0,2026-03-27,24.11,FR1,1420.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Angers SCO,Ligue 1,807688,Yassin Belkhdim,yassin belkhdim,Yassin Belkhdim,yassin belkhdim,Angers SCO,Ligue 1,2025-2026,7000000.0,2026-03-27,24.11,FR1,1420.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Yassin Belkhdim,yassin belkhdim,Angers SCO,Ligue 1,2022-2023,100000.0,2023-06-27,21.36,FR1,1420.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Yassin Belkhdim,yassin belkhdim,Angers SCO,Ligue 1,2022-2023,100000,2023-06-27,21.36,FR1,1420.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Mikel Jauregizar,Athletic Club,LaLiga,MID,MID,20.91170431211499,3000000.0,20280360.260394126,17280360.260394126,5.0,2.122819345125972,1.0,17280360.260394126,5.760120086798042,93.6210468637394,87.92017837686483,100.0,91.64681724845995,92.9552497509319,Key Player Profile,4,3000000.0,True,Athletic Club,LaLiga,20.91170431211499,3000000.0,Mikel Jauregizar,mikel jauregizar,Athletic Bilbao,LaLiga,2025-2026,35000000.0,2026-03-16,22.34,ES1,621.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Athletic Bilbao,LaLiga,938729,Mikel Jauregizar,mikel jauregizar,Mikel Jauregizar,mikel jauregizar,Athletic Bilbao,LaLiga,2025-2026,35000000.0,2026-03-16,22.34,ES1,621.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Mikel Jauregizar,mikel jauregizar,Bilbao Athletic,LaLiga,2023-2024,800000.0,2024-06-07,20.57,ES1,621.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Mikel Jauregizar,mikel jauregizar,Bilbao Athletic,LaLiga,2023-2024,800000,2024-06-07,20.57,ES1,621.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Andrés García,Aston Villa,Premier League,DEF,DEF,21.683778234086244,900000.0,8360706.277064998,7460706.277064998,5.0,2.426072388659802,0.85,7460706.277064998,8.289673641183331,100.0,82.88434798992627,85.0,94.73511293634498,92.94459829111608,Key Player Profile,4,900000.0,True,Aston Villa,Premier League,21.683778234086244,900000.0,Andrés García,andres garcia,Aston Villa,Premier League,2025-2026,7000000.0,2025-12-09,22.84,GB1,405.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Aston Villa,Premier League,1063329,Andrés García,andres garcia,Andrés García,andres garcia,Aston Villa,Premier League,2025-2026,7000000.0,2025-12-09,22.84,GB1,405.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Andrés García,andres garcia,Aston Villa,Premier League,2025-2026,7000000.0,2025-12-09,22.84,GB1,405.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Andrés García,andres garcia,Aston Villa,Premier League,2025-2026,7000000,2025-12-09,22.84,GB1,405.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Mario Martín,Valladolid,LaLiga,MID,MID,20.602327173169066,500000.0,11286184.959971976,10786184.959971976,5.0,2.426072388659802,0.85,10786184.959971976,21.572369919943952,100.0,84.5897590594945,85.0,90.40930869267626,92.93837063414124,Key Player Profile,4,500000.0,True,Valladolid,LaLiga,20.602327173169066,500000.0,Mario Martín,mario martin,Getafe CF,LaLiga,2025-2026,10000000.0,2026-03-16,22.03,ES1,3709.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Getafe CF,LaLiga,948273,Mario Martín,mario martin,Mario Martín,mario martin,Getafe CF,LaLiga,2025-2026,10000000.0,2026-03-16,22.03,ES1,3709.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Mario Martín,mario martin,Real Madrid Castilla,LaLiga,2023-2024,300000.0,2024-06-24,20.3,ES1,3709.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Mario Martín,mario martin,Real Madrid Castilla,LaLiga,2023-2024,300000,2024-06-24,20.3,ES1,3709.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Andrés García,Aston Villa,Premier League,DEF,DEF,21.683778234086244,900000.0,8256273.810516965,7356273.810516965,5.0,2.426072388659802,0.85,7356273.810516965,8.173637567241071,100.0,82.83079170481496,85.0,94.73511293634498,92.93120921983824,Key Player Profile,4,900000.0,True,Aston Villa,Premier League,21.683778234086244,900000.0,Andrés García,andres garcia,Aston Villa,Premier League,2025-2026,7000000.0,2025-12-09,22.84,GB1,405.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Aston Villa,Premier League,1063329,Andrés García,andres garcia,Andrés García,andres garcia,Aston Villa,Premier League,2025-2026,7000000.0,2025-12-09,22.84,GB1,405.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Andrés García,andres garcia,Aston Villa,Premier League,2025-2026,7000000.0,2025-12-09,22.84,GB1,405.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Andrés García,andres garcia,Aston Villa,Premier League,2025-2026,7000000,2025-12-09,22.84,GB1,405.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Mario Martín,Valladolid,LaLiga,MID,MID,20.602327173169066,500000.0,11201966.947187008,10701966.947187008,5.0,2.426072388659802,0.85,10701966.947187008,21.403933894374017,100.0,84.5465693881853,85.0,90.40930869267626,92.92757321631396,Key Player Profile,4,500000.0,True,Valladolid,LaLiga,20.602327173169066,500000.0,Mario Martín,mario martin,Getafe CF,LaLiga,2025-2026,10000000.0,2026-03-16,22.03,ES1,3709.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Getafe CF,LaLiga,948273,Mario Martín,mario martin,Mario Martín,mario martin,Getafe CF,LaLiga,2025-2026,10000000.0,2026-03-16,22.03,ES1,3709.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Mario Martín,mario martin,Real Madrid Castilla,LaLiga,2023-2024,300000.0,2024-06-24,20.3,ES1,3709.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Mario Martín,mario martin,Real Madrid Castilla,LaLiga,2023-2024,300000,2024-06-24,20.3,ES1,3709.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Dominik Javorček,Holstein Kiel,Bundesliga,DEF,DEF,22.132785763175907,550000.0,6228979.672201274,5678979.672201274,5.0,2.426072388659802,0.85,5678979.672201274,10.325417585820498,100.0,81.97062200801058,85.0,96.53114305270364,92.895769807273,Key Player Profile,4,550000.0,True,Holstein Kiel,Bundesliga,22.132785763175907,550000.0,,,,,,,,,,,,,,,,False,True,Holstein Kiel,Bundesliga,610608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
