player_name_fbref,player_id_tm,club,current_club_name_tm,league,season,position_group,age,minutes_played,market_value_eur,log_market_value_eur,model,feature_set,predicted_log_market_value_ml,predicted_market_value_ml_eur,residual_log_observed_minus_predicted,inefficiency_score_ml,market_value_growth_prev,delta_log_market_value_prev,growth_index,breakout_indicator,career_year,matching_confidence,matching_method,goals_per90,assists_per90,predicted_market_value_eur,residual_observed_minus_predicted_log,inefficiency_score_log,market_value_gap_eur,market_value_gap_pct,inefficiency_score_log_winsorized,market_value_gap_pct_winsorized,inefficiency_score_z,market_value_gap_pct_z,is_undervalued,is_overvalued,inefficiency_rank,market_value_growth_prev_growth_component_z,delta_log_market_value_prev_growth_component_z,growth_index_growth_component_z,breakout_indicator_growth_component_z,career_year_growth_component_z,growth_score_raw,growth_score_z,growth_score,growth_rank,high_growth_flag,matching_confidence_component,minutes_reliability_component,feature_completeness_component,temporal_stability_component,confidence_score_raw,confidence_score,confidence_score_z,confidence_rank,low_confidence_flag,position
Jacob Ondrejka,663237.0,Antwerp,Parma Calcio 1913,Belgian Pro League,2024-2025,MID,22.083504449007528,1509,5000000.0,15.424948470398377,RandomForest,B_v13B_advanced,15.252768275370078,4209137.331881907,0.1721801950282966,-0.1721801950282966,0.25,0.2231435013142206,-0.1202089549260411,0,3,0.85,exact_age_validated,0.42,0.24,4209137.331881907,0.1721801950282984,-0.1721801950282984,-790862.6681180932,-0.1581725336236186,-0.1721801950282984,-0.1581725336236186,-0.0629036590775403,-0.393028115539903,False,True,3279,-0.2782269079242744,-0.207513769566698,-0.3687309516992883,-0.6249944573526541,-0.8922944285896809,-0.3450191083368633,-0.3829256990755245,12.8252287013274,3201,False,0.85,0.8383333333333334,1.0,0.875,0.8784166666666668,87.84166666666668,0.6478512677802021,2221,False,MID
Jacob Ondrejka,663237.0,Antwerp,Parma Calcio 1913,Belgian Pro League,2024-2025,MID,22.083504449007528,1509,5000000.0,15.424948470398377,RandomForest,A_v13A_current,14.978546593999909,3199632.7450118745,0.4464018763984665,-0.4464018763984665,0.25,0.2231435013142206,-0.1202089549260411,0,3,0.85,exact_age_validated,0.42,0.24,3199632.7450118745,0.4464018763984683,-0.4464018763984683,-1800367.2549881255,-0.3600734509976251,-0.4464018763984683,-0.3600734509976251,-0.3506180593243883,-0.5521096500295531,False,True,3892,-0.2782269079242744,-0.207513769566698,-0.3687309516992883,-0.6249944573526541,-0.8922944285896809,-0.3450191083368633,-0.3829256990755245,12.8252287013274,3204,False,0.85,0.8383333333333334,1.0,0.875,0.8784166666666668,87.84166666666668,0.6478512677802021,2222,False,MID
Filip Stankovic,552223.0,Venezia,Venezia FC,Serie A,2024-2025,GK,22.811772758384667,1367,4500000.0,15.319587954740548,RandomForest,B_v13B_advanced,15.55500423932047,5694459.481635102,-0.2354162845799212,0.2354162845799212,0.5,0.4054649969970842,0.3519037239147423,1,2,1.0,exact_age_club_validated,0.0,0.0,5694459.481635102,-0.2354162845799212,0.2354162845799212,1194459.481635102,0.265435440363356,0.2354162845799212,0.265435440363356,0.3647480717675553,-0.0592594165147861,True,False,2318,-0.1175934986133587,0.1399442560431475,0.4653887793651702,1.5997564550586283,-0.0011483840779789,0.282970648372193,0.3140600932745475,24.12343198197002,1675,False,1.0,0.7594444444444445,1.0,0.5833333333333333,0.8741388888888889,87.41388888888889,0.6086053145512716,2231,False,GK
Filip Stankovic,552223.0,Venezia,Venezia FC,Serie A,2024-2025,GK,22.811772758384667,1367,4500000.0,15.319587954740548,XGBoost,B_v13B_advanced,15.259516716003418,4237638.5,0.0600712387371302,-0.0600712387371302,0.5,0.4054649969970842,0.3519037239147423,1,2,1.0,exact_age_club_validated,0.0,0.0,4237638.506360338,0.0600712387371302,-0.0600712387371302,-262361.493639662,-0.058302554142147,-0.0600712387371302,-0.058302554142147,0.0547214716577359,-0.3143386782059853,False,True,3010,-0.1175934986133587,0.1399442560431475,0.4653887793651702,1.5997564550586283,-0.0011483840779789,0.282970648372193,0.3140600932745475,24.12343198197002,1678,False,1.0,0.7594444444444445,1.0,0.5833333333333333,0.8741388888888889,87.41388888888889,0.6086053145512716,2232,False,GK
Filip Stankovic,552223.0,Venezia,Venezia FC,Serie A,2024-2025,GK,22.811772758384667,1367,4500000.0,15.319587954740548,LightGBM,B_v13B_advanced,15.650508423032443,6265120.769815692,-0.3309204682918967,0.3309204682918967,0.5,0.4054649969970842,0.3519037239147423,1,2,1.0,exact_age_club_validated,0.0,0.0,6265120.769815681,-0.3309204682918949,0.3309204682918949,1765120.7698156806,0.3922490599590401,0.3309204682918949,0.3922490599590401,0.4649514138244622,0.040659422200037,True,False,2099,-0.1175934986133587,0.1399442560431475,0.4653887793651702,1.5997564550586283,-0.0011483840779789,0.282970648372193,0.3140600932745475,24.12343198197002,1673,False,1.0,0.7594444444444445,1.0,0.5833333333333333,0.8741388888888889,87.41388888888889,0.6086053145512716,2225,False,GK
Filip Stankovic,552223.0,Venezia,Venezia FC,Serie A,2024-2025,GK,22.811772758384667,1367,4500000.0,15.319587954740548,RandomForest,A_v13A_current,15.348868187392116,4633709.009774114,-0.0292802326515673,0.0292802326515673,0.5,0.4054649969970842,0.3519037239147423,1,2,1.0,exact_age_club_validated,0.0,0.0,4633709.009774114,-0.0292802326515673,0.0292802326515673,133709.009774114,0.0297131132831364,0.0292802326515673,0.0297131132831364,0.1484693652353771,-0.2449894765517512,True,False,2812,-0.1175934986133587,0.1399442560431475,0.4653887793651702,1.5997564550586283,-0.0011483840779789,0.282970648372193,0.3140600932745475,24.12343198197002,1677,False,1.0,0.7594444444444445,1.0,0.5833333333333333,0.8741388888888889,87.41388888888889,0.6086053145512716,2226,False,GK
Filip Stankovic,552223.0,Venezia,Venezia FC,Serie A,2024-2025,GK,22.811772758384667,1367,4500000.0,15.319587954740548,HistGradientBoosting,A_v13A_current,15.23230190901248,4123867.147040714,0.0872860457280673,-0.0872860457280673,0.5,0.4054649969970842,0.3519037239147423,1,2,1.0,exact_age_club_validated,0.0,0.0,4123867.1470407066,0.087286045728069,-0.087286045728069,-376132.8529592934,-0.0835850784353985,-0.087286045728069,-0.0835850784353985,0.0261675957128871,-0.334259255153597,False,True,3077,-0.1175934986133587,0.1399442560431475,0.4653887793651702,1.5997564550586283,-0.0011483840779789,0.282970648372193,0.3140600932745475,24.12343198197002,1680,False,1.0,0.7594444444444445,1.0,0.5833333333333333,0.8741388888888889,87.41388888888889,0.6086053145512716,2229,False,GK
Filip Stankovic,552223.0,Venezia,Venezia FC,Serie A,2024-2025,GK,22.811772758384667,1367,4500000.0,15.319587954740548,HistGradientBoosting,B_v13B_advanced,15.59113580925344,5903971.448271863,-0.2715478545128906,0.2715478545128906,0.5,0.4054649969970842,0.3519037239147423,1,2,1.0,exact_age_club_validated,0.0,0.0,5903971.448271874,-0.2715478545128924,0.2715478545128924,1403971.4482718743,0.3119936551715276,0.2715478545128924,0.3119936551715276,0.4026574483029903,-0.0225753224001338,True,False,2242,-0.1175934986133587,0.1399442560431475,0.4653887793651702,1.5997564550586283,-0.0011483840779789,0.282970648372193,0.3140600932745475,24.12343198197002,1674,False,1.0,0.7594444444444445,1.0,0.5833333333333333,0.8741388888888889,87.41388888888889,0.6086053145512716,2230,False,GK
Filip Stankovic,552223.0,Venezia,Venezia FC,Serie A,2024-2025,GK,22.811772758384667,1367,4500000.0,15.319587954740548,XGBoost,A_v13A_current,15.239501953125,4153666.5,0.0800860016155482,-0.0800860016155482,0.5,0.4054649969970842,0.3519037239147423,1,2,1.0,exact_age_club_validated,0.0,0.0,4153666.3213645,0.0800860016155482,-0.0800860016155482,-346333.6786354999,-0.0769630396967777,-0.0800860016155482,-0.0769630396967777,0.0337219085711341,-0.3290416261418463,False,True,3060,-0.1175934986133587,0.1399442560431475,0.4653887793651702,1.5997564550586283,-0.0011483840779789,0.282970648372193,0.3140600932745475,24.12343198197002,1679,False,1.0,0.7594444444444445,1.0,0.5833333333333333,0.8741388888888889,87.41388888888889,0.6086053145512716,2227,False,GK
Filip Stankovic,552223.0,Venezia,Venezia FC,Serie A,2024-2025,GK,22.811772758384667,1367,4500000.0,15.319587954740548,LightGBM,A_v13A_current,15.380876513580038,4784425.502941815,-0.0612885588394895,0.0612885588394895,0.5,0.4054649969970842,0.3519037239147423,1,2,1.0,exact_age_club_validated,0.0,0.0,4784425.502941815,-0.0612885588394895,0.0612885588394895,284425.5029418152,0.0632056673204033,0.0612885588394895,0.0632056673204033,0.1820526192145984,-0.2186000625781825,True,False,2741,-0.1175934986133587,0.1399442560431475,0.4653887793651702,1.5997564550586283,-0.0011483840779789,0.282970648372193,0.3140600932745475,24.12343198197002,1676,False,1.0,0.7594444444444445,1.0,0.5833333333333333,0.8741388888888889,87.41388888888889,0.6086053145512716,2228,False,GK
Josimar Alcocer,743629.0,Westerlo,Koninklijke Voetbal Club Westerlo,Belgian Pro League,2024-2025,MID,20.23819301848049,1762,2200000.0,14.603967918328545,HistGradientBoosting,B_v13B_advanced,14.605971843669412,2204413.055990475,-0.0020039253408672,0.0020039253408672,1.75,1.0116001162246118,0.8638868762315285,1,2,0.85,exact_age_validated,0.05,0.05,2204413.055990475,-0.0020039253408672,0.0020039253408672,4413.05599047523,0.0020059345411251,0.0020039253408672,0.0020059345411251,0.1198509629280368,-0.26682048439454,True,False,2878,0.6855735479412194,1.29508238712738,1.3699509071364364,1.5997564550586283,-0.0011483840779789,1.0966027336066528,1.217084382365477,38.76153809186146,525,True,0.85,0.9788888888888888,1.0,0.3333333333333333,0.8734444444444445,87.34444444444445,0.6022342182478742,2233,False,MID
Josimar Alcocer,743629.0,Westerlo,Koninklijke Voetbal Club Westerlo,Belgian Pro League,2024-2025,MID,20.23819301848049,1762,2200000.0,14.603967918328545,XGBoost,B_v13B_advanced,14.624141693115234,2244833.0,-0.0201737747866896,0.0201737747866896,1.75,1.0116001162246118,0.8638868762315285,1,2,0.85,exact_age_validated,0.05,0.05,2244833.009543844,-0.0201737747866896,0.0201737747866896,44833.00954384403,0.0203786407017472,0.0201737747866896,0.0203786407017472,0.138914836031577,-0.2523442832619565,True,False,2829,0.6855735479412194,1.29508238712738,1.3699509071364364,1.5997564550586283,-0.0011483840779789,1.0966027336066528,1.217084382365477,38.76153809186146,524,True,0.85,0.9788888888888888,1.0,0.3333333333333333,0.8734444444444445,87.34444444444445,0.6022342182478742,2234,False,MID
Josimar Alcocer,743629.0,Westerlo,Koninklijke Voetbal Club Westerlo,Belgian Pro League,2024-2025,MID,20.23819301848049,1762,2200000.0,14.603967918328545,HistGradientBoosting,A_v13A_current,14.681789030555075,2378044.4079528647,-0.0778211122265322,0.0778211122265322,1.75,1.0116001162246118,0.8638868762315285,1,2,0.85,exact_age_validated,0.05,0.05,2378044.4079528605,-0.0778211122265304,0.0778211122265304,178044.40795286046,0.0809292763422093,0.0778211122265304,0.0809292763422093,0.1993986352499989,-0.2046352973034384,True,False,2708,0.6855735479412194,1.29508238712738,1.3699509071364364,1.5997564550586283,-0.0011483840779789,1.0966027336066528,1.217084382365477,38.76153809186146,523,True,0.85,0.9788888888888888,1.0,0.3333333333333333,0.8734444444444445,87.34444444444445,0.6022342182478742,2235,False,MID
Josimar Alcocer,743629.0,Westerlo,Koninklijke Voetbal Club Westerlo,Belgian Pro League,2024-2025,MID,20.23819301848049,1762,2200000.0,14.603967918328545,RandomForest,B_v13B_advanced,14.38389480879997,1765412.2823395708,0.2200731095285739,-0.2200731095285739,1.75,1.0116001162246118,0.8638868762315285,1,2,0.85,exact_age_validated,0.05,0.05,1765412.2823395708,0.2200731095285739,-0.2200731095285739,-434587.7176604292,-0.1975398716638314,-0.2200731095285739,-0.1975398716638314,-0.1131530817441585,-0.4240463824485609,False,True,3391,0.6855735479412194,1.29508238712738,1.3699509071364364,1.5997564550586283,-0.0011483840779789,1.0966027336066528,1.217084382365477,38.76153809186146,528,True,0.85,0.9788888888888888,1.0,0.3333333333333333,0.8734444444444445,87.34444444444445,0.6022342182478742,2239,False,MID
Josimar Alcocer,743629.0,Westerlo,Koninklijke Voetbal Club Westerlo,Belgian Pro League,2024-2025,MID,20.23819301848049,1762,2200000.0,14.603967918328545,LightGBM,B_v13B_advanced,14.595261519772963,2180929.0632326724,0.0087063985555797,-0.0087063985555797,1.75,1.0116001162246118,0.8638868762315285,1,2,0.85,exact_age_validated,0.05,0.05,2180929.0632326687,0.0087063985555815,-0.0087063985555815,-19070.936767331325,-0.0086686076215142,-0.0087063985555815,-0.0086686076215142,0.1086136515640367,-0.2752311571606349,False,True,2909,0.6855735479412194,1.29508238712738,1.3699509071364364,1.5997564550586283,-0.0011483840779789,1.0966027336066528,1.217084382365477,38.76153809186146,526,True,0.85,0.9788888888888888,1.0,0.3333333333333333,0.8734444444444445,87.34444444444445,0.6022342182478742,2240,False,MID
Josimar Alcocer,743629.0,Westerlo,Koninklijke Voetbal Club Westerlo,Belgian Pro League,2024-2025,MID,20.23819301848049,1762,2200000.0,14.603967918328545,RandomForest,A_v13A_current,14.478185870472675,1939975.4386558228,0.1257820478558677,-0.1257820478558677,1.75,1.0116001162246118,0.8638868762315285,1,2,0.85,exact_age_validated,0.05,0.05,1939975.4386558195,0.1257820478558695,-0.1257820478558695,-260024.56134418072,-0.118192982429173,-0.1257820478558695,-0.118192982429173,-0.0142225518084909,-0.3615274743593654,False,True,3159,0.6855735479412194,1.29508238712738,1.3699509071364364,1.5997564550586283,-0.0011483840779789,1.0966027336066528,1.217084382365477,38.76153809186146,527,True,0.85,0.9788888888888888,1.0,0.3333333333333333,0.8734444444444445,87.34444444444445,0.6022342182478742,2236,False,MID
Josimar Alcocer,743629.0,Westerlo,Koninklijke Voetbal Club Westerlo,Belgian Pro League,2024-2025,MID,20.23819301848049,1762,2200000.0,14.603967918328545,XGBoost,A_v13A_current,14.705601692199709,2435351.5,-0.1016337738711623,0.1016337738711623,1.75,1.0116001162246118,0.8638868762315285,1,2,0.85,exact_age_validated,0.05,0.05,2435351.5850815587,-0.1016337738711641,0.1016337738711641,235351.58508155867,0.1069779932188903,0.1016337738711641,0.1069779932188903,0.224382967740173,-0.1841110227923294,True,False,2664,0.6855735479412194,1.29508238712738,1.3699509071364364,1.5997564550586283,-0.0011483840779789,1.0966027336066528,1.217084382365477,38.76153809186146,522,True,0.85,0.9788888888888888,1.0,0.3333333333333333,0.8734444444444445,87.34444444444445,0.6022342182478742,2237,False,MID
Josimar Alcocer,743629.0,Westerlo,Koninklijke Voetbal Club Westerlo,Belgian Pro League,2024-2025,MID,20.23819301848049,1762,2200000.0,14.603967918328545,LightGBM,A_v13A_current,14.73559365464089,2509498.912292005,-0.1316257363123458,0.1316257363123458,1.75,1.0116001162246118,0.8638868762315285,1,2,0.85,exact_age_validated,0.05,0.05,2509498.912292005,-0.1316257363123458,0.1316257363123458,309498.91229200456,0.1406813237690929,0.1316257363123458,0.1406813237690929,0.255850645433908,-0.157555534035405,True,False,2594,0.6855735479412194,1.29508238712738,1.3699509071364364,1.5997564550586283,-0.0011483840779789,1.0966027336066528,1.217084382365477,38.76153809186146,521,True,0.85,0.9788888888888888,1.0,0.3333333333333333,0.8734444444444445,87.34444444444445,0.6022342182478742,2238,False,MID
Malick Fofana,743386.0,Lyon,Olympique Lyonnais,Ligue 1,2024-2025,MID,19.696098562628336,1589,25000000.0,17.034386382832476,XGBoost,A_v13A_current,15.720803260803224,6721374.5,1.3135831220292538,-1.3135831220292538,0.6666666666666666,0.5108255970993234,0.1014503042521653,0,3,0.85,exact_age_validated,0.28,0.23,6721374.70519417,1.313583122029252,-1.313583122029252,-18278625.294805832,-0.7311450117922332,-1.313583122029252,-0.7311450117922332,-1.260467823009472,-0.8444839198667026,False,True,5544,-0.0105045590727483,0.3407345465762529,0.022892425388675,-0.6249944573526541,-0.8922944285896809,-0.0023220645665293,-0.002577185367277,18.99071280807904,2262,False,0.85,0.8827777777777778,1.0,0.6666666666666667,0.873138888888889,87.3138888888889,0.5994309358743796,2241,False,MID
Malick Fofana,743386.0,Lyon,Olympique Lyonnais,Ligue 1,2024-2025,MID,19.696098562628336,1589,25000000.0,17.034386382832476,RandomForest,A_v13A_current,15.868016746115083,7787393.343420373,1.166369636717393,-1.166369636717393,0.6666666666666666,0.5108255970993234,0.1014503042521653,0,3,0.85,exact_age_validated,0.28,0.23,7787393.343420373,1.166369636717393,-1.166369636717393,-17212606.65657963,-0.6885042662631852,-1.166369636717393,-0.6885042662631852,-1.1060108908547372,-0.8108864735610081,False,True,5330,-0.0105045590727483,0.3407345465762529,0.022892425388675,-0.6249944573526541,-0.8922944285896809,-0.0023220645665293,-0.002577185367277,18.99071280807904,2259,False,0.85,0.8827777777777778,1.0,0.6666666666666667,0.873138888888889,87.3138888888889,0.5994309358743796,2242,False,MID
Malick Fofana,743386.0,Lyon,Olympique Lyonnais,Ligue 1,2024-2025,MID,19.696098562628336,1589,25000000.0,17.034386382832476,XGBoost,B_v13B_advanced,15.80220890045166,7291420.5,1.2321774823808165,-1.2321774823808165,0.6666666666666666,0.5108255970993234,0.1014503042521653,0,3,0.85,exact_age_validated,0.28,0.23,7291420.204564037,1.2321774823808165,-1.2321774823808165,-17708579.795435965,-0.7083431918174387,-1.2321774823808165,-0.7083431918174387,-1.1750567254218087,-0.8265179365619924,False,True,5440,-0.0105045590727483,0.3407345465762529,0.022892425388675,-0.6249944573526541,-0.8922944285896809,-0.0023220645665293,-0.002577185367277,18.99071280807904,2261,False,0.85,0.8827777777777778,1.0,0.6666666666666667,0.873138888888889,87.3138888888889,0.5994309358743796,2247,False,MID
Malick Fofana,743386.0,Lyon,Olympique Lyonnais,Ligue 1,2024-2025,MID,19.696098562628336,1589,25000000.0,17.034386382832476,RandomForest,B_v13B_advanced,15.86688383831939,7778575.940388881,1.167502544513086,-1.167502544513086,0.6666666666666666,0.5108255970993234,0.1014503042521653,0,3,0.85,exact_age_validated,0.28,0.23,7778575.940388881,1.167502544513086,-1.167502544513086,-17221424.05961112,-0.6888569623844448,-1.167502544513086,-0.6888569623844448,-1.1071995418955451,-0.8111643694760355,False,True,5334,-0.0105045590727483,0.3407345465762529,0.022892425388675,-0.6249944573526541,-0.8922944285896809,-0.0023220645665293,-0.002577185367277,18.99071280807904,2260,False,0.85,0.8827777777777778,1.0,0.6666666666666667,0.873138888888889,87.3138888888889,0.5994309358743796,2248,False,MID
Malick Fofana,743386.0,Lyon,Olympique Lyonnais,Ligue 1,2024-2025,MID,19.696098562628336,1589,25000000.0,17.034386382832476,HistGradientBoosting,A_v13A_current,15.689188447752748,6512203.575388565,1.345197935079728,-1.345197935079728,0.6666666666666666,0.5108255970993234,0.1014503042521653,0,3,0.85,exact_age_validated,0.28,0.23,6512203.575388565,1.345197935079728,-1.345197935079728,-18487796.424611434,-0.7395118569844574,-1.345197935079728,-0.7395118569844574,-1.2936382015524264,-0.8510763147370576,False,True,5575,-0.0105045590727483,0.3407345465762529,0.022892425388675,-0.6249944573526541,-0.8922944285896809,-0.0023220645665293,-0.002577185367277,18.99071280807904,2263,False,0.85,0.8827777777777778,1.0,0.6666666666666667,0.873138888888889,87.3138888888889,0.5994309358743796,2243,False,MID
Malick Fofana,743386.0,Lyon,Olympique Lyonnais,Ligue 1,2024-2025,MID,19.696098562628336,1589,25000000.0,17.034386382832476,HistGradientBoosting,B_v13B_advanced,16.0340675846908,9194054.51453646,1.0003187981416772,-1.0003187981416772,0.6666666666666666,0.5108255970993234,0.1014503042521653,0,3,0.85,exact_age_validated,0.28,0.23,9194054.51453646,1.0003187981416772,-1.0003187981416772,-15805945.48546354,-0.6322378194185416,-1.0003187981416772,-0.6322378194185416,-0.9317897381268214,-0.7665530806237918,False,True,5025,-0.0105045590727483,0.3407345465762529,0.022892425388675,-0.6249944573526541,-0.8922944285896809,-0.0023220645665293,-0.002577185367277,18.99071280807904,2258,False,0.85,0.8827777777777778,1.0,0.6666666666666667,0.873138888888889,87.3138888888889,0.5994309358743796,2244,False,MID
Malick Fofana,743386.0,Lyon,Olympique Lyonnais,Ligue 1,2024-2025,MID,19.696098562628336,1589,25000000.0,17.034386382832476,LightGBM,B_v13B_advanced,16.132204934735835,10142092.895047387,0.9021814480966412,-0.9021814480966412,0.6666666666666666,0.5108255970993234,0.1014503042521653,0,3,0.85,exact_age_validated,0.28,0.23,10142092.895047387,0.9021814480966412,-0.9021814480966412,-14857907.104952613,-0.5943162841981044,-0.9021814480966412,-0.5943162841981044,-0.8288236682342386,-0.7366739889805602,False,True,4848,-0.0105045590727483,0.3407345465762529,0.022892425388675,-0.6249944573526541,-0.8922944285896809,-0.0023220645665293,-0.002577185367277,18.99071280807904,2257,False,0.85,0.8827777777777778,1.0,0.6666666666666667,0.873138888888889,87.3138888888889,0.5994309358743796,2246,False,MID
