dataset,suffix,size_mb,modified_at_utc,modified_at_local_naive,sha256_16,read_error,n_columns_sample,columns_sample
data/processed/player_season_features.parquet,.parquet,0.024,2026-04-28T11:45:37.939992+00:00,2026-04-28T13:45:37,fd9e1501aba4e72c,,40,"player_name_tm, season, age, position_tm, club, league_tm, market_value_eur, player_id, season_start_year, position_group, log_market_value_eur, normalized_name, player_name_fbref, squad, league_fbref, position_fbref, minutes_played, goals_per90, assists_per90, shots_per90, progressive_passes_per90, progressive_carries_per90, tackles_per90, interceptions_per90, matching_status, name_similarity, matching_confidence, z_goals_per90, z_assists_per90, z_shots_per90, z_progressive_passes_per90, z_progressive_carries_per90, z_tackles_per90, z_interceptions_per90, finishing_index, playmaking_index, progression_index, defensive_index, minutes_bucket, is_low_minutes"
data/processed/player_season_modeling.parquet,.parquet,0.346,2026-06-07T23:03:47.167721+00:00,2026-06-08T01:03:47,2b6c5e5d26b3207b,,54,"player_name_fbref, club, league, season, season_start_year_fbref, position, position_group, age_fbref, matches_played, starts, minutes_played, nineties, goals, assists, g_a, goals_minus_pk, penalties_scored, penalties_attempted, yellow_cards, red_cards, goals_per90, assists_per90, g_a_per90, goals_minus_pk_per90, g_a_minus_pk_per90, player_name_norm, player_id_tm, player_name_tm, season_start_year_tm, valuation_date, market_value_eur, log_market_value_eur, market_value_prev_eur, market_value_next_eur, market_value_growth_1y, delta_log_market_value_1y, age_tm, date_of_birth, nationality, position_tm, sub_position_tm, foot, height_in_cm, current_club_name_tm, current_club_id_tm, competition_id_tm, source, matching_method, matching_confidence, age_diff, club_score, matching_status, season_start_year, age"
data/processed/player_season_modeling_advanced.parquet,.parquet,0.39,2026-06-02T14:06:33.215408+00:00,2026-06-02T16:06:33,541e940a298e282c,,59,"player_name_fbref, club, league, season, season_start_year_fbref, position, position_group, age_fbref, matches_played, starts, minutes_played, nineties, goals, assists, g_a, goals_minus_pk, penalties_scored, penalties_attempted, yellow_cards, red_cards, goals_per90, assists_per90, g_a_per90, goals_minus_pk_per90, g_a_minus_pk_per90, player_name_norm, player_id_tm, player_name_tm, season_start_year_tm, valuation_date, market_value_eur, log_market_value_eur, market_value_prev_eur, market_value_next_eur, market_value_growth_1y, delta_log_market_value_1y, age_tm, date_of_birth, nationality, position_tm, sub_position_tm, foot, height_in_cm, current_club_name_tm, current_club_id_tm, competition_id_tm, source, matching_method, matching_confidence, age_diff, club_score, matching_status, season_start_year, age, goals_per90_pos_z, assists_per90_pos_z, shots_per90_pos_z, goals_position_percentile, assists_position_percentile"
data/processed/player_season_modeling_advanced_v13a.parquet,.parquet,0.517,2026-06-08T00:39:06.614591+00:00,2026-06-08T02:39:06,133c23fef09dc30b,,59,"player_name_fbref, club, league, season, season_start_year_fbref, position, position_group, age_fbref, matches_played, starts, minutes_played, nineties, goals, assists, g_a, goals_minus_pk, penalties_scored, penalties_attempted, yellow_cards, red_cards, goals_per90, assists_per90, g_a_per90, goals_minus_pk_per90, g_a_minus_pk_per90, player_name_norm, player_id_tm, player_name_tm, season_start_year_tm, valuation_date, market_value_eur, log_market_value_eur, market_value_prev_eur, market_value_next_eur, market_value_growth_1y, delta_log_market_value_1y, age_tm, date_of_birth, nationality, position_tm, sub_position_tm, foot, height_in_cm, current_club_name_tm, current_club_id_tm, competition_id_tm, source, matching_method, matching_confidence, age_diff, club_score, matching_status, season_start_year, age, goals_per90_pos_z, assists_per90_pos_z, shots_per90_pos_z, goals_position_percentile, assists_position_percentile"
data/processed/player_season_modeling_growth.parquet,.parquet,0.433,2026-06-02T14:06:39.315262+00:00,2026-06-02T16:06:39,f661d97a91b93935,,64,"player_name_fbref, club, league, season, season_start_year_fbref, position, position_group, age_fbref, matches_played, starts, minutes_played, nineties, goals, assists, g_a, goals_minus_pk, penalties_scored, penalties_attempted, yellow_cards, red_cards, goals_per90, assists_per90, g_a_per90, goals_minus_pk_per90, g_a_minus_pk_per90, player_name_norm, player_id_tm, player_name_tm, season_start_year_tm, valuation_date, market_value_eur, log_market_value_eur, market_value_prev_eur, market_value_next_eur, market_value_growth_1y, delta_log_market_value_1y, age_tm, date_of_birth, nationality, position_tm, sub_position_tm, foot, height_in_cm, current_club_name_tm, current_club_id_tm, competition_id_tm, source, matching_method, matching_confidence, age_diff, club_score, matching_status, season_start_year, age, goals_per90_pos_z, assists_per90_pos_z, shots_per90_pos_z, goals_position_percentile, assists_position_percentile, market_value_growth_prev, delta_log_market_value_prev, age_squared, career_year, breakout_indicator"
data/processed/player_season_modeling_growth_v13a.parquet,.parquet,0.571,2026-06-08T00:39:30.884583+00:00,2026-06-08T02:39:30,1299ec8b8d6df95f,,64,"player_name_fbref, club, league, season, season_start_year_fbref, position, position_group, age_fbref, matches_played, starts, minutes_played, nineties, goals, assists, g_a, goals_minus_pk, penalties_scored, penalties_attempted, yellow_cards, red_cards, goals_per90, assists_per90, g_a_per90, goals_minus_pk_per90, g_a_minus_pk_per90, player_name_norm, player_id_tm, player_name_tm, season_start_year_tm, valuation_date, market_value_eur, log_market_value_eur, market_value_prev_eur, market_value_next_eur, market_value_growth_1y, delta_log_market_value_1y, age_tm, date_of_birth, nationality, position_tm, sub_position_tm, foot, height_in_cm, current_club_name_tm, current_club_id_tm, competition_id_tm, source, matching_method, matching_confidence, age_diff, club_score, matching_status, season_start_year, age, goals_per90_pos_z, assists_per90_pos_z, shots_per90_pos_z, goals_position_percentile, assists_position_percentile, market_value_growth_prev, delta_log_market_value_prev, age_squared, career_year, breakout_indicator"
data/processed/player_season_modeling_indices.parquet,.parquet,0.543,2026-06-02T14:06:45.108817+00:00,2026-06-02T16:06:45,b5a86b330bf73617,,74,"player_name_fbref, club, league, season, season_start_year_fbref, position, position_group, age_fbref, matches_played, starts, minutes_played, nineties, goals, assists, g_a, goals_minus_pk, penalties_scored, penalties_attempted, yellow_cards, red_cards, goals_per90, assists_per90, g_a_per90, goals_minus_pk_per90, g_a_minus_pk_per90, player_name_norm, player_id_tm, player_name_tm, season_start_year_tm, valuation_date, market_value_eur, log_market_value_eur, market_value_prev_eur, market_value_next_eur, market_value_growth_1y, delta_log_market_value_1y, age_tm, date_of_birth, nationality, position_tm, sub_position_tm, foot, height_in_cm, current_club_name_tm, current_club_id_tm, competition_id_tm, source, matching_method, matching_confidence, age_diff, club_score, matching_status, season_start_year, age, goals_per90_pos_z, assists_per90_pos_z, shots_per90_pos_z, goals_position_percentile, assists_position_percentile, market_value_growth_prev, delta_log_market_value_prev, age_squared, career_year, breakout_indicator, z_goals_per90_global, z_assists_per90_global, z_age_global, z_career_year_global, z_market_value_growth_prev_global, z_delta_log_market_value_prev_global, finishing_index, playmaking_index, growth_index, experience_index"
data/processed/player_season_modeling_indices_v13a.parquet,.parquet,0.713,2026-06-08T00:40:09.202203+00:00,2026-06-08T02:40:09,2a7ca14c46ed25bb,,74,"player_name_fbref, club, league, season, season_start_year_fbref, position, position_group, age_fbref, matches_played, starts, minutes_played, nineties, goals, assists, g_a, goals_minus_pk, penalties_scored, penalties_attempted, yellow_cards, red_cards, goals_per90, assists_per90, g_a_per90, goals_minus_pk_per90, g_a_minus_pk_per90, player_name_norm, player_id_tm, player_name_tm, season_start_year_tm, valuation_date, market_value_eur, log_market_value_eur, market_value_prev_eur, market_value_next_eur, market_value_growth_1y, delta_log_market_value_1y, age_tm, date_of_birth, nationality, position_tm, sub_position_tm, foot, height_in_cm, current_club_name_tm, current_club_id_tm, competition_id_tm, source, matching_method, matching_confidence, age_diff, club_score, matching_status, season_start_year, age, goals_per90_pos_z, assists_per90_pos_z, shots_per90_pos_z, goals_position_percentile, assists_position_percentile, market_value_growth_prev, delta_log_market_value_prev, age_squared, career_year, breakout_indicator, z_goals_per90_global, z_assists_per90_global, z_age_global, z_career_year_global, z_market_value_growth_prev_global, z_delta_log_market_value_prev_global, finishing_index, playmaking_index, growth_index, experience_index"
data/processed/player_season_modeling_v13a.parquet,.parquet,0.455,2026-06-07T23:07:24.802828+00:00,2026-06-08T01:07:24,5694875eedbba439,,54,"player_name_fbref, club, league, season, season_start_year_fbref, position, position_group, age_fbref, matches_played, starts, minutes_played, nineties, goals, assists, g_a, goals_minus_pk, penalties_scored, penalties_attempted, yellow_cards, red_cards, goals_per90, assists_per90, g_a_per90, goals_minus_pk_per90, g_a_minus_pk_per90, player_name_norm, player_id_tm, player_name_tm, season_start_year_tm, valuation_date, market_value_eur, log_market_value_eur, market_value_prev_eur, market_value_next_eur, market_value_growth_1y, delta_log_market_value_1y, age_tm, date_of_birth, nationality, position_tm, sub_position_tm, foot, height_in_cm, current_club_name_tm, current_club_id_tm, competition_id_tm, source, matching_method, matching_confidence, age_diff, club_score, matching_status, season_start_year, age"
data/processed/player_season_modeling_v13b_advanced.parquet,.parquet,0.797,2026-06-08T22:31:41.600647+00:00,2026-06-09T00:31:41,0a27aed572594d91,,78,"player_name_fbref, club, league, season, season_start_year_fbref, position, position_group, age_fbref, matches_played, starts, minutes_played, nineties, goals, assists, g_a, goals_minus_pk, penalties_scored, penalties_attempted, yellow_cards, red_cards, goals_per90, assists_per90, g_a_per90, goals_minus_pk_per90, g_a_minus_pk_per90, player_name_norm, player_id_tm, player_name_tm, season_start_year_tm, valuation_date, market_value_eur, log_market_value_eur, market_value_prev_eur, market_value_next_eur, market_value_growth_1y, delta_log_market_value_1y, age_tm, date_of_birth, nationality, position_tm, sub_position_tm, foot, height_in_cm, current_club_name_tm, current_club_id_tm, competition_id_tm, source, matching_method, matching_confidence, age_diff, club_score, matching_status, season_start_year, age, player_name_normalized, adv_goals, adv_shots, adv_shots_on_target, adv_shots_per90, adv_shots_on_target_per90, adv_minutes, adv_starts, adv_complete_matches, adv_interceptions, adv_tackles_won, goals_position_pct, shots_position_pct, shots_on_target_position_pct, shots_per90_position_pct, shots_on_target_per90_position_pct, starts_position_pct, minutes_position_pct, complete_matches_position_pct, interceptions_position_pct, tackles_won_position_pct, finishing_index_v2, availability_index, defensive_activity_index"
data/processed/player_season_modeling_v13b_productive_candidate.parquet,.parquet,0.797,2026-06-08T23:44:52.533622+00:00,2026-06-09T01:44:52,0a27aed572594d91,,78,"player_name_fbref, club, league, season, season_start_year_fbref, position, position_group, age_fbref, matches_played, starts, minutes_played, nineties, goals, assists, g_a, goals_minus_pk, penalties_scored, penalties_attempted, yellow_cards, red_cards, goals_per90, assists_per90, g_a_per90, goals_minus_pk_per90, g_a_minus_pk_per90, player_name_norm, player_id_tm, player_name_tm, season_start_year_tm, valuation_date, market_value_eur, log_market_value_eur, market_value_prev_eur, market_value_next_eur, market_value_growth_1y, delta_log_market_value_1y, age_tm, date_of_birth, nationality, position_tm, sub_position_tm, foot, height_in_cm, current_club_name_tm, current_club_id_tm, competition_id_tm, source, matching_method, matching_confidence, age_diff, club_score, matching_status, season_start_year, age, player_name_normalized, adv_goals, adv_shots, adv_shots_on_target, adv_shots_per90, adv_shots_on_target_per90, adv_minutes, adv_starts, adv_complete_matches, adv_interceptions, adv_tackles_won, goals_position_pct, shots_position_pct, shots_on_target_position_pct, shots_per90_position_pct, shots_on_target_per90_position_pct, starts_position_pct, minutes_position_pct, complete_matches_position_pct, interceptions_position_pct, tackles_won_position_pct, finishing_index_v2, availability_index, defensive_activity_index"
data/processed/player_season_panel.parquet,.parquet,1.601,2026-06-02T13:45:52.229927+00:00,2026-06-02T15:45:52,07efe1bccfb5ecba,,52,"player_name_fbref, club, league, season, season_start_year_fbref, position, position_group, age_fbref, matches_played, starts, minutes_played, nineties, goals, assists, g_a, goals_minus_pk, penalties_scored, penalties_attempted, yellow_cards, red_cards, goals_per90, assists_per90, g_a_per90, goals_minus_pk_per90, g_a_minus_pk_per90, player_name_norm, player_id_tm, player_name_tm, season_start_year_tm, valuation_date, market_value_eur, log_market_value_eur, market_value_prev_eur, market_value_next_eur, market_value_growth_1y, delta_log_market_value_1y, age_tm, date_of_birth, nationality, position_tm, sub_position_tm, foot, height_in_cm, current_club_name_tm, current_club_id_tm, competition_id_tm, source, matching_method, matching_confidence, age_diff, club_score, matching_status"
data/processed/player_season_panel_v13a.parquet,.parquet,2.281,2026-06-07T16:25:45.558909+00:00,2026-06-07T18:25:45,83ad1432bcb232df,,52,"player_name_fbref, club, league, season, season_start_year_fbref, position, position_group, age_fbref, matches_played, starts, minutes_played, nineties, goals, assists, g_a, goals_minus_pk, penalties_scored, penalties_attempted, yellow_cards, red_cards, goals_per90, assists_per90, g_a_per90, goals_minus_pk_per90, g_a_minus_pk_per90, player_name_norm, player_id_tm, player_name_tm, season_start_year_tm, valuation_date, market_value_eur, log_market_value_eur, market_value_prev_eur, market_value_next_eur, market_value_growth_1y, delta_log_market_value_1y, age_tm, date_of_birth, nationality, position_tm, sub_position_tm, foot, height_in_cm, current_club_name_tm, current_club_id_tm, competition_id_tm, source, matching_method, matching_confidence, age_diff, club_score, matching_status"
data/processed/transfermarkt_features.parquet,.parquet,9.482,2026-05-06T20:36:13.208093+00:00,2026-05-06T22:36:13,12d3d6b413412f17,,24,"player_id_tm, player_name_tm, player_name_norm, season, season_start_year_tm, valuation_date, market_value_eur, log_market_value_eur, market_value_prev_eur, market_value_next_eur, market_value_growth_1y, delta_log_market_value_1y, age_tm, date_of_birth, nationality, position_tm, sub_position_tm, position_group, foot, height_in_cm, current_club_name_tm, current_club_id_tm, competition_id_tm, source"
data/processed/transfermarkt_features_v13a.parquet,.parquet,9.485,2026-06-07T15:09:49.596400+00:00,2026-06-07T17:09:49,f4fa06a16d1a6c01,,24,"player_id_tm, player_name_tm, player_name_norm, season, season_start_year_tm, valuation_date, market_value_eur, log_market_value_eur, market_value_prev_eur, market_value_next_eur, market_value_growth_1y, delta_log_market_value_1y, age_tm, date_of_birth, nationality, position_tm, sub_position_tm, position_group, foot, height_in_cm, current_club_name_tm, current_club_id_tm, competition_id_tm, source"
data/raw/fbref/sample_fbref_standard.csv,.csv,0.0,2026-04-28T10:53:28.812421+00:00,2026-04-28T12:53:28,e55f1d7bfeb21acc,,14,"player_name, season, age, squad, league, position, minutes_played, goals_per90, assists_per90, shots_per90, progressive_passes_per90, progressive_carries_per90, tackles_per90, interceptions_per90"
data/raw/fbref/sprint_13b/soccerdata/fbref_misc_premier_league_2025_2026.parquet,.parquet,0.03,2026-06-08T16:15:09.241857+00:00,2026-06-08T18:15:09,943cc4e7cdd5a1c6,,17,"nation, pos, age, born, 90s, Performance_CrdY, Performance_CrdR, Performance_2CrdY, Performance_Fls, Performance_Fld, Performance_Off, Performance_Crs, Performance_Int, Performance_TklW, Performance_PKwon, Performance_PKcon, Performance_OG"
data/raw/fbref/sprint_13b/soccerdata/fbref_playing_time_premier_league_2025_2026.parquet,.parquet,0.048,2026-06-08T16:14:53.720221+00:00,2026-06-08T18:14:53,1a22d0319883aaca,,21,"nation, pos, age, born, Playing Time_MP, Playing Time_Min, Playing Time_Mn/MP, Playing Time_Min%, Playing Time_90s, Starts_Starts, Starts_Mn/Start, Starts_Compl, Subs_Subs, Subs_Mn/Sub, Subs_unSub, Team Success_PPM, Team Success_onG, Team Success_onGA, Team Success_+/-, Team Success_+/-90, Team Success_On-Off"
data/raw/fbref/sprint_13b/soccerdata/fbref_shooting_premier_league_2025_2026.parquet,.parquet,0.031,2026-06-08T16:14:35.832382+00:00,2026-06-08T18:14:35,c45cc310994dbaa1,,15,"nation, pos, age, born, 90s, Standard_Gls, Standard_Sh, Standard_SoT, Standard_SoT%, Standard_Sh/90, Standard_SoT/90, Standard_G/Sh, Standard_G/SoT, Standard_PK, Standard_PKatt"
data/raw/fbref/sprint_13b/soccerdata/fbref_standard_premier_league_2025_2026.parquet,.parquet,0.038,2026-06-08T16:14:33.789890+00:00,2026-06-08T18:14:33,ebdfef462c0a860e,,21,"nation, pos, age, born, Playing Time_MP, Playing Time_Starts, Playing Time_Min, Playing Time_90s, Performance_Gls, Performance_Ast, Performance_G+A, Performance_G-PK, Performance_PK, Performance_PKatt, Performance_CrdY, Performance_CrdR, Per 90 Minutes_Gls, Per 90 Minutes_Ast, Per 90 Minutes_G+A, Per 90 Minutes_G-PK, Per 90 Minutes_G+A-PK"
data/raw/fbref/sprint_13b/soccerdata/misc/fbref_misc_austrian_bundesliga_2019_2020.parquet,.parquet,0.024,2026-06-08T21:35:31.137490+00:00,2026-06-08T23:35:31,d6712369caeb7aeb,,17,"nation, pos, age, born, 90s, Performance_CrdY, Performance_CrdR, Performance_2CrdY, Performance_Fls, Performance_Fld, Performance_Off, Performance_Crs, Performance_Int, Performance_TklW, Performance_PKwon, Performance_PKcon, Performance_OG"
data/raw/fbref/sprint_13b/soccerdata/misc/fbref_misc_austrian_bundesliga_2020_2021.parquet,.parquet,0.024,2026-06-08T21:36:47.604568+00:00,2026-06-08T23:36:47,43d6abba67df15a8,,17,"nation, pos, age, born, 90s, Performance_CrdY, Performance_CrdR, Performance_2CrdY, Performance_Fls, Performance_Fld, Performance_Off, Performance_Crs, Performance_Int, Performance_TklW, Performance_PKwon, Performance_PKcon, Performance_OG"
data/raw/fbref/sprint_13b/soccerdata/misc/fbref_misc_austrian_bundesliga_2021_2022.parquet,.parquet,0.024,2026-06-08T21:38:04.324312+00:00,2026-06-08T23:38:04,82a08d6f7c78f838,,17,"nation, pos, age, born, 90s, Performance_CrdY, Performance_CrdR, Performance_2CrdY, Performance_Fls, Performance_Fld, Performance_Off, Performance_Crs, Performance_Int, Performance_TklW, Performance_PKwon, Performance_PKcon, Performance_OG"
data/raw/fbref/sprint_13b/soccerdata/misc/fbref_misc_austrian_bundesliga_2022_2023.parquet,.parquet,0.024,2026-06-08T21:40:07.022897+00:00,2026-06-08T23:40:07,bed67108fd9f01d8,,17,"nation, pos, age, born, 90s, Performance_CrdY, Performance_CrdR, Performance_2CrdY, Performance_Fls, Performance_Fld, Performance_Off, Performance_Crs, Performance_Int, Performance_TklW, Performance_PKwon, Performance_PKcon, Performance_OG"
data/raw/fbref/sprint_13b/soccerdata/misc/fbref_misc_austrian_bundesliga_2023_2024.parquet,.parquet,0.024,2026-06-08T21:41:21.824057+00:00,2026-06-08T23:41:21,4ec5cfbf6c86ce5d,,17,"nation, pos, age, born, 90s, Performance_CrdY, Performance_CrdR, Performance_2CrdY, Performance_Fls, Performance_Fld, Performance_Off, Performance_Crs, Performance_Int, Performance_TklW, Performance_PKwon, Performance_PKcon, Performance_OG"
data/raw/fbref/sprint_13b/soccerdata/misc/fbref_misc_austrian_bundesliga_2024_2025.parquet,.parquet,0.025,2026-06-08T21:42:36.678491+00:00,2026-06-08T23:42:36,97fd8b773c4375d3,,17,"nation, pos, age, born, 90s, Performance_CrdY, Performance_CrdR, Performance_2CrdY, Performance_Fls, Performance_Fld, Performance_Off, Performance_Crs, Performance_Int, Performance_TklW, Performance_PKwon, Performance_PKcon, Performance_OG"
data/raw/fbref/sprint_13b/soccerdata/misc/fbref_misc_austrian_bundesliga_2025_2026.parquet,.parquet,0.024,2026-06-08T21:43:36.024419+00:00,2026-06-08T23:43:36,046c368308df7b32,,17,"nation, pos, age, born, 90s, Performance_CrdY, Performance_CrdR, Performance_2CrdY, Performance_Fls, Performance_Fld, Performance_Off, Performance_Crs, Performance_Int, Performance_TklW, Performance_PKwon, Performance_PKcon, Performance_OG"
data/raw/fbref/sprint_13b/soccerdata/misc/fbref_misc_belgian_pro_league_2019_2020.parquet,.parquet,0.024,2026-06-08T21:27:00.864968+00:00,2026-06-08T23:27:00,7f26b8d35659d37a,,17,"nation, pos, age, born, 90s, Performance_CrdY, Performance_CrdR, Performance_2CrdY, Performance_Fls, Performance_Fld, Performance_Off, Performance_Crs, Performance_Int, Performance_TklW, Performance_PKwon, Performance_PKcon, Performance_OG"
data/raw/fbref/sprint_13b/soccerdata/misc/fbref_misc_belgian_pro_league_2020_2021.parquet,.parquet,0.03,2026-06-08T21:28:17.003951+00:00,2026-06-08T23:28:17,aa16d1e7ac39762a,,17,"nation, pos, age, born, 90s, Performance_CrdY, Performance_CrdR, Performance_2CrdY, Performance_Fls, Performance_Fld, Performance_Off, Performance_Crs, Performance_Int, Performance_TklW, Performance_PKwon, Performance_PKcon, Performance_OG"
data/raw/fbref/sprint_13b/soccerdata/misc/fbref_misc_belgian_pro_league_2021_2022.parquet,.parquet,0.03,2026-06-08T21:29:29.703440+00:00,2026-06-08T23:29:29,98ce81bbb6b42e39,,17,"nation, pos, age, born, 90s, Performance_CrdY, Performance_CrdR, Performance_2CrdY, Performance_Fls, Performance_Fld, Performance_Off, Performance_Crs, Performance_Int, Performance_TklW, Performance_PKwon, Performance_PKcon, Performance_OG"
data/raw/fbref/sprint_13b/soccerdata/misc/fbref_misc_belgian_pro_league_2022_2023.parquet,.parquet,0.03,2026-06-08T21:30:42.402702+00:00,2026-06-08T23:30:42,a94f1e7a3238824c,,17,"nation, pos, age, born, 90s, Performance_CrdY, Performance_CrdR, Performance_2CrdY, Performance_Fls, Performance_Fld, Performance_Off, Performance_Crs, Performance_Int, Performance_TklW, Performance_PKwon, Performance_PKcon, Performance_OG"
data/raw/fbref/sprint_13b/soccerdata/misc/fbref_misc_belgian_pro_league_2023_2024.parquet,.parquet,0.029,2026-06-08T21:32:00.774797+00:00,2026-06-08T23:32:00,509ff3253f1e3831,,17,"nation, pos, age, born, 90s, Performance_CrdY, Performance_CrdR, Performance_2CrdY, Performance_Fls, Performance_Fld, Performance_Off, Performance_Crs, Performance_Int, Performance_TklW, Performance_PKwon, Performance_PKcon, Performance_OG"
data/raw/fbref/sprint_13b/soccerdata/misc/fbref_misc_belgian_pro_league_2024_2025.parquet,.parquet,0.029,2026-06-08T21:33:13.033516+00:00,2026-06-08T23:33:13,0d63a6821a8f5a9f,,17,"nation, pos, age, born, 90s, Performance_CrdY, Performance_CrdR, Performance_2CrdY, Performance_Fls, Performance_Fld, Performance_Off, Performance_Crs, Performance_Int, Performance_TklW, Performance_PKwon, Performance_PKcon, Performance_OG"
data/raw/fbref/sprint_13b/soccerdata/misc/fbref_misc_belgian_pro_league_2025_2026.parquet,.parquet,0.029,2026-06-08T21:34:14.346596+00:00,2026-06-08T23:34:14,c0e24fc632e4d6af,,17,"nation, pos, age, born, 90s, Performance_CrdY, Performance_CrdR, Performance_2CrdY, Performance_Fls, Performance_Fld, Performance_Off, Performance_Crs, Performance_Int, Performance_TklW, Performance_PKwon, Performance_PKcon, Performance_OG"
