dataset,file,variable,rows,non_null,coverage_pct,numeric_non_null,numeric_coverage_pct,min,max,mean,std
playing_time,fbref_playing_time_primeira_liga_2024_2025.parquet,"('starts',_'compl')",661,661,1.0,661,1.0,0,34,5.822995461422088,8.196108691341422
playing_time,fbref_playing_time_primeira_liga_2024_2025.parquet,"('subs',_'subs')",661,661,1.0,661,1.0,0,22,4.293494704992436,4.744224882763199
playing_time,fbref_playing_time_primeira_liga_2024_2025.parquet,"('subs',_'mn_per_sub')",661,493,0.7458,493,0.7458,1,72,19.898580121703855,9.697553229049813
playing_time,fbref_playing_time_primeira_liga_2024_2025.parquet,"('subs',_'unsub')",661,661,1.0,661,1.0,0,34,3.9924357034795763,5.414761274924344
playing_time,fbref_playing_time_primeira_liga_2024_2025.parquet,"('team_success',_'ppm')",661,586,0.8865,586,0.8865,0.0,3.0,1.3525255972696246,0.7221883435899281
playing_time,fbref_playing_time_primeira_liga_2024_2025.parquet,"('team_success',_'ong')",661,586,0.8865,586,0.8865,0,82,14.744027303754267,15.264931269386127
playing_time,fbref_playing_time_primeira_liga_2024_2025.parquet,"('team_success',_'onga')",661,586,0.8865,586,0.8865,0,57,14.70136518771331,12.838825924691461
playing_time,fbref_playing_time_primeira_liga_2024_2025.parquet,"('team_success',_'_plus_per_minus_')",661,586,0.8865,586,0.8865,-34,58,0.042662116040955635,12.469993622099887
playing_time,fbref_playing_time_primeira_liga_2024_2025.parquet,"('team_success',_'_plus_per_minus_90')",661,585,0.885,585,0.885,-60.0,13.85,-0.31458119658119654,3.7000229827111926
playing_time,fbref_playing_time_primeira_liga_2024_2025.parquet,"('team_success',_'on_minus_off')",661,583,0.882,583,0.882,-59.59,12.25,-0.30634648370497425,3.6543716977303125
playing_time,fbref_playing_time_primeira_liga_2025_2026.parquet,"('nation',_'')",656,651,0.9924,0,0.0,,,,
playing_time,fbref_playing_time_primeira_liga_2025_2026.parquet,"('pos',_'')",656,655,0.9985,0,0.0,,,,
playing_time,fbref_playing_time_primeira_liga_2025_2026.parquet,"('age',_'')",656,654,0.997,654,0.997,16,42,23.798165137614678,4.29561509360559
playing_time,fbref_playing_time_primeira_liga_2025_2026.parquet,"('born',_'')",656,654,0.997,654,0.997,1983,2008,2000.8837920489298,4.33214562907151
playing_time,fbref_playing_time_primeira_liga_2025_2026.parquet,"('playing_time',_'mp')",656,656,1.0,656,1.0,0,34,14.620426829268293,11.209625517608496
playing_time,fbref_playing_time_primeira_liga_2025_2026.parquet,"('playing_time',_'min')",656,579,0.8826,579,0.8826,1,3060,1043.4922279792745,875.6257917561736
playing_time,fbref_playing_time_primeira_liga_2025_2026.parquet,"('playing_time',_'mn_per_mp')",656,579,0.8826,579,0.8826,1,90,54.13298791018998,26.50614474462548
playing_time,fbref_playing_time_primeira_liga_2025_2026.parquet,"('playing_time',_'min_pct')",656,581,0.8857,581,0.8857,0.0,100.0,33.98399311531843,28.635469358941005
playing_time,fbref_playing_time_primeira_liga_2025_2026.parquet,"('playing_time',_'90s')",656,581,0.8857,581,0.8857,0.0,34.0,11.552839931153184,9.735947239227595
playing_time,fbref_playing_time_primeira_liga_2025_2026.parquet,"('starts',_'starts')",656,656,1.0,656,1.0,0,34,10.262195121951219,10.412038132606238
playing_time,fbref_playing_time_primeira_liga_2025_2026.parquet,"('starts',_'mn_per_start')",656,489,0.7454,489,0.7454,21,90,78.01022494887526,10.801198028123403
playing_time,fbref_playing_time_primeira_liga_2025_2026.parquet,"('starts',_'compl')",656,656,1.0,656,1.0,0,34,5.8307926829268295,8.147140929485198
playing_time,fbref_playing_time_primeira_liga_2025_2026.parquet,"('subs',_'subs')",656,656,1.0,656,1.0,0,26,4.358231707317073,4.91466345423236
playing_time,fbref_playing_time_primeira_liga_2025_2026.parquet,"('subs',_'mn_per_sub')",656,487,0.7424,487,0.7424,1,82,20.794661190965094,10.558427106397236
playing_time,fbref_playing_time_primeira_liga_2025_2026.parquet,"('subs',_'unsub')",656,656,1.0,656,1.0,0,34,3.9969512195121952,5.081022001908314
playing_time,fbref_playing_time_primeira_liga_2025_2026.parquet,"('team_success',_'ppm')",656,581,0.8857,581,0.8857,0.0,3.0,1.341204819277108,0.7380663887372403
playing_time,fbref_playing_time_primeira_liga_2025_2026.parquet,"('team_success',_'ong')",656,581,0.8857,581,0.8857,0,84,15.519793459552496,15.769297011380361
playing_time,fbref_playing_time_primeira_liga_2025_2026.parquet,"('team_success',_'onga')",656,581,0.8857,581,0.8857,0,57,15.437177280550774,13.63685150300718
playing_time,fbref_playing_time_primeira_liga_2025_2026.parquet,"('team_success',_'_plus_per_minus_')",656,581,0.8857,581,0.8857,-36,62,0.08261617900172118,13.240483532646744
playing_time,fbref_playing_time_primeira_liga_2025_2026.parquet,"('team_success',_'_plus_per_minus_90')",656,579,0.8826,579,0.8826,-12.86,25.71,-0.11022452504317791,2.059324674642455
playing_time,fbref_playing_time_primeira_liga_2025_2026.parquet,"('team_success',_'on_minus_off')",656,576,0.878,576,0.878,-14.8,24.36,-0.059878472222222236,1.91274339354581
playing_time,fbref_playing_time_segunda_division_2019_2020.parquet,"('nation',_'')",774,774,1.0,0,0.0,,,,
playing_time,fbref_playing_time_segunda_division_2019_2020.parquet,"('pos',_'')",774,774,1.0,0,0.0,,,,
playing_time,fbref_playing_time_segunda_division_2019_2020.parquet,"('age',_'')",774,774,1.0,774,1.0,16,40,25.08268733850129,4.6221677472250615
playing_time,fbref_playing_time_segunda_division_2019_2020.parquet,"('born',_'')",774,774,1.0,774,1.0,1979,2003,1993.5839793281655,4.63046346561859
playing_time,fbref_playing_time_segunda_division_2019_2020.parquet,"('playing_time',_'mp')",774,774,1.0,774,1.0,0,42,17.11886304909561,13.097952428756981
playing_time,fbref_playing_time_segunda_division_2019_2020.parquet,"('playing_time',_'min')",774,688,0.8889,688,0.8889,1,3780,1324.5726744186047,1032.390513465926
playing_time,fbref_playing_time_segunda_division_2019_2020.parquet,"('playing_time',_'mn_per_mp')",774,688,0.8889,688,0.8889,1,90,61.571220930232556,23.361923953143453
playing_time,fbref_playing_time_segunda_division_2019_2020.parquet,"('playing_time',_'min_pct')",774,689,0.8902,689,0.8902,0.0,100.0,34.99027576197388,27.325453592258665
playing_time,fbref_playing_time_segunda_division_2019_2020.parquet,"('playing_time',_'90s')",774,689,0.8902,689,0.8902,0.0,42.0,14.6966618287373,11.476556129109547
playing_time,fbref_playing_time_segunda_division_2019_2020.parquet,"('starts',_'starts')",774,774,1.0,774,1.0,0,42,13.131782945736434,12.103400895884082
playing_time,fbref_playing_time_segunda_division_2019_2020.parquet,"('starts',_'mn_per_start')",774,631,0.8152,631,0.8152,33,90,79.72900158478605,9.787638727432046
playing_time,fbref_playing_time_segunda_division_2019_2020.parquet,"('starts',_'compl')",774,774,1.0,774,1.0,0,42,9.001291989664082,10.453803922011264
playing_time,fbref_playing_time_segunda_division_2019_2020.parquet,"('subs',_'subs')",774,774,1.0,774,1.0,0,25,3.987080103359173,4.512433706698929
playing_time,fbref_playing_time_segunda_division_2019_2020.parquet,"('subs',_'mn_per_sub')",774,568,0.7339,568,0.7339,1,73,22.862676056338028,11.00947873893166
playing_time,fbref_playing_time_segunda_division_2019_2020.parquet,"('subs',_'unsub')",774,774,1.0,774,1.0,0,39,5.719638242894057,5.964335736234609
playing_time,fbref_playing_time_segunda_division_2019_2020.parquet,"('team_success',_'ppm')",774,685,0.885,685,0.885,0.0,3.0,1.257211678832117,0.48500342783283934
playing_time,fbref_playing_time_segunda_division_2019_2020.parquet,"('team_success',_'ong')",774,689,0.8902,689,0.8902,0,55,16.84034833091437,13.885141292608388
playing_time,fbref_playing_time_segunda_division_2019_2020.parquet,"('team_success',_'onga')",774,689,0.8902,689,0.8902,0,59,16.77358490566038,13.065503535032922
playing_time,fbref_playing_time_segunda_division_2019_2020.parquet,"('team_success',_'_plus_per_minus_')",774,689,0.8902,689,0.8902,-18,23,0.06676342525399129,5.716526541635094
playing_time,fbref_playing_time_segunda_division_2019_2020.parquet,"('team_success',_'_plus_per_minus_90')",774,688,0.8889,688,0.8889,-22.5,12.86,-0.1624563953488373,1.6001793698092461
playing_time,fbref_playing_time_segunda_division_2019_2020.parquet,"('team_success',_'on_minus_off')",774,686,0.8863,686,0.8863,-22.71,12.45,-0.1302915451895043,1.6488034775491125
playing_time,fbref_playing_time_segunda_division_2020_2021.parquet,"('nation',_'')",806,795,0.9864,0,0.0,,,,
playing_time,fbref_playing_time_segunda_division_2020_2021.parquet,"('pos',_'')",806,804,0.9975,0,0.0,,,,
playing_time,fbref_playing_time_segunda_division_2020_2021.parquet,"('age',_'')",806,797,0.9888,797,0.9888,14,39,24.469259723964868,4.685658765786662
playing_time,fbref_playing_time_segunda_division_2020_2021.parquet,"('born',_'')",806,797,0.9888,797,0.9888,1981,2006,1995.181932245922,4.688355593519226
playing_time,fbref_playing_time_segunda_division_2020_2021.parquet,"('playing_time',_'mp')",806,806,1.0,806,1.0,0,42,17.612903225806452,13.832863282482965
playing_time,fbref_playing_time_segunda_division_2020_2021.parquet,"('playing_time',_'min')",806,667,0.8275,667,0.8275,1,3780,1366.3643178410794,1009.7758280574337
playing_time,fbref_playing_time_segunda_division_2020_2021.parquet,"('playing_time',_'mn_per_mp')",806,667,0.8275,667,0.8275,1,90,57.00449775112444,24.584321601963083
playing_time,fbref_playing_time_segunda_division_2020_2021.parquet,"('playing_time',_'min_pct')",806,668,0.8288,668,0.8288,0.0,100.0,36.09281437125748,26.731222178267508
playing_time,fbref_playing_time_segunda_division_2020_2021.parquet,"('playing_time',_'90s')",806,668,0.8288,668,0.8288,0.0,42.0,15.157634730538927,11.225778260126935
playing_time,fbref_playing_time_segunda_division_2020_2021.parquet,"('starts',_'starts')",806,806,1.0,806,1.0,0,42,12.610421836228287,12.089812582047669
playing_time,fbref_playing_time_segunda_division_2020_2021.parquet,"('starts',_'mn_per_start')",806,592,0.7345,592,0.7345,36,90,78.75675675675676,9.526965289963224
playing_time,fbref_playing_time_segunda_division_2020_2021.parquet,"('starts',_'compl')",806,668,0.8288,668,0.8288,0,42,9.034431137724551,10.22433585148427
playing_time,fbref_playing_time_segunda_division_2020_2021.parquet,"('subs',_'subs')",806,806,1.0,806,1.0,0,24,5.002481389578164,5.50008413681787
playing_time,fbref_playing_time_segunda_division_2020_2021.parquet,"('subs',_'mn_per_sub')",806,588,0.7295,588,0.7295,1,61,20.408163265306122,9.284637786974203
playing_time,fbref_playing_time_segunda_division_2020_2021.parquet,"('subs',_'unsub')",806,806,1.0,806,1.0,0,41,7.738213399503722,7.76116811238423
playing_time,fbref_playing_time_segunda_division_2020_2021.parquet,"('team_success',_'ppm')",806,666,0.8263,666,0.8263,0.0,3.0,1.2683183183183186,0.5290711345730086
playing_time,fbref_playing_time_segunda_division_2020_2021.parquet,"('team_success',_'ong')",806,667,0.8275,667,0.8275,0,67,15.575712143928037,12.904181791683278
playing_time,fbref_playing_time_segunda_division_2020_2021.parquet,"('team_success',_'onga')",806,667,0.8275,667,0.8275,0,51,15.535232383808095,11.47172539516235
playing_time,fbref_playing_time_segunda_division_2020_2021.parquet,"('team_success',_'_plus_per_minus_')",806,667,0.8275,667,0.8275,-20,42,0.04047976011994003,8.176350853712071
playing_time,fbref_playing_time_segunda_division_2020_2021.parquet,"('team_success',_'_plus_per_minus_90')",806,667,0.8275,667,0.8275,-45.0,30.0,-0.2858920539730135,3.4830486422365703
playing_time,fbref_playing_time_segunda_division_2020_2021.parquet,"('team_success',_'on_minus_off')",806,666,0.8263,666,0.8263,-45.31,30.05,-0.24231231231231243,3.486788392172377
playing_time,fbref_playing_time_segunda_division_2021_2022.parquet,"('nation',_'')",812,806,0.9926,0,0.0,,,,
playing_time,fbref_playing_time_segunda_division_2021_2022.parquet,"('pos',_'')",812,811,0.9988,0,0.0,,,,
playing_time,fbref_playing_time_segunda_division_2021_2022.parquet,"('age',_'')",812,806,0.9926,806,0.9926,15,44,24.879652605459057,4.888740556318488
playing_time,fbref_playing_time_segunda_division_2021_2022.parquet,"('born',_'')",812,806,0.9926,806,0.9926,1976,2006,1995.8014888337468,4.907370323799317
playing_time,fbref_playing_time_segunda_division_2021_2022.parquet,"('playing_time',_'mp')",812,812,1.0,812,1.0,0,42,17.694581280788178,13.747962797526206
playing_time,fbref_playing_time_segunda_division_2021_2022.parquet,"('playing_time',_'min')",812,686,0.8448,686,0.8448,1,3780,1329.8002915451896,1019.6057214490285
playing_time,fbref_playing_time_segunda_division_2021_2022.parquet,"('playing_time',_'mn_per_mp')",812,686,0.8448,686,0.8448,1,90,56.326530612244895,24.487591290607774
playing_time,fbref_playing_time_segunda_division_2021_2022.parquet,"('playing_time',_'min_pct')",812,687,0.8461,687,0.8461,0.0,100.0,35.12882096069872,26.98768991982128
playing_time,fbref_playing_time_segunda_division_2021_2022.parquet,"('playing_time',_'90s')",812,687,0.8461,687,0.8461,0.0,42.0,14.753275109170303,11.335002815205033
playing_time,fbref_playing_time_segunda_division_2021_2022.parquet,"('starts',_'starts')",812,812,1.0,812,1.0,0,42,12.517241379310345,12.26147308022278
playing_time,fbref_playing_time_segunda_division_2021_2022.parquet,"('starts',_'mn_per_start')",812,611,0.7525,611,0.7525,7,90,77.49754500818331,10.99662737548499
playing_time,fbref_playing_time_segunda_division_2021_2022.parquet,"('starts',_'compl')",812,812,1.0,812,1.0,0,42,7.259852216748769,9.778065691064587
playing_time,fbref_playing_time_segunda_division_2021_2022.parquet,"('subs',_'subs')",812,812,1.0,812,1.0,0,37,5.177339901477833,5.875240431545552
playing_time,fbref_playing_time_segunda_division_2021_2022.parquet,"('subs',_'mn_per_sub')",812,596,0.734,596,0.734,1,83,21.28523489932886,9.951944201516994
playing_time,fbref_playing_time_segunda_division_2021_2022.parquet,"('subs',_'unsub')",812,812,1.0,812,1.0,0,41,7.045566502463054,7.680528813821152
playing_time,fbref_playing_time_segunda_division_2021_2022.parquet,"('team_success',_'ppm')",812,682,0.8399,682,0.8399,0.0,3.0,1.3000293255131963,0.566932389214546
playing_time,fbref_playing_time_segunda_division_2021_2022.parquet,"('team_success',_'ong')",812,686,0.8448,686,0.8448,0,67,17.972303206997086,15.204228847050373
playing_time,fbref_playing_time_segunda_division_2021_2022.parquet,"('team_success',_'onga')",812,686,0.8448,686,0.8448,0,59,17.886297376093296,13.55158466750252
playing_time,fbref_playing_time_segunda_division_2021_2022.parquet,"('team_success',_'_plus_per_minus_')",812,686,0.8448,686,0.8448,-29,34,0.08600583090379009,8.334426506437431
playing_time,fbref_playing_time_segunda_division_2021_2022.parquet,"('team_success',_'_plus_per_minus_90')",812,686,0.8448,686,0.8448,-4.74,6.43,-0.11233236151603498,0.8109999848988582
playing_time,fbref_playing_time_segunda_division_2021_2022.parquet,"('team_success',_'on_minus_off')",812,684,0.8424,684,0.8424,-4.5,6.48,-0.06011695906432749,0.8465774611462048
playing_time,fbref_playing_time_segunda_division_2022_2023.parquet,"('nation',_'')",801,797,0.995,0,0.0,,,,
playing_time,fbref_playing_time_segunda_division_2022_2023.parquet,"('pos',_'')",801,801,1.0,0,0.0,,,,
playing_time,fbref_playing_time_segunda_division_2022_2023.parquet,"('age',_'')",801,797,0.995,797,0.995,16,41,24.67503136762861,4.725217434604594
playing_time,fbref_playing_time_segunda_division_2022_2023.parquet,"('born',_'')",801,797,0.995,797,0.995,1981,2006,1997.013801756587,4.731861450824179
playing_time,fbref_playing_time_segunda_division_2022_2023.parquet,"('playing_time',_'mp')",801,801,1.0,801,1.0,0,42,18.0,13.985260097688567
playing_time,fbref_playing_time_segunda_division_2022_2023.parquet,"('playing_time',_'min')",801,688,0.8589,688,0.8589,1,3780,1324.1119186046512,1041.2107513828068
playing_time,fbref_playing_time_segunda_division_2022_2023.parquet,"('playing_time',_'mn_per_mp')",801,688,0.8589,688,0.8589,1,90,54.92732558139535,24.746115990040384
playing_time,fbref_playing_time_segunda_division_2022_2023.parquet,"('playing_time',_'min_pct')",801,688,0.8589,688,0.8589,0.0,100.0,35.0297965116279,27.544807988441384
playing_time,fbref_playing_time_segunda_division_2022_2023.parquet,"('playing_time',_'90s')",801,688,0.8589,688,0.8589,0.0,42.0,14.712354651162794,11.56889400793814
