player_name_fbref,player_id_tm,club_actual,current_club_name_tm,league,season,position_group,age,minutes_played,market_value_eur,log_market_value_eur,model,feature_set,predicted_log_market_value_ml,predicted_market_value_ml_eur,residual_log_observed_minus_predicted,inefficiency_score_ml,market_value_growth_prev,delta_log_market_value_prev,growth_index,breakout_indicator,career_year,matching_confidence,matching_method,goals_per90,assists_per90,predicted_market_value_eur,residual_observed_minus_predicted_log,inefficiency_score_log,market_value_gap_eur,market_value_gap_pct,inefficiency_score_log_winsorized,market_value_gap_pct_winsorized,inefficiency_score_z,market_value_gap_pct_z,is_undervalued,is_overvalued,inefficiency_rank,market_value_growth_prev_growth_component_z,delta_log_market_value_prev_growth_component_z,growth_index_growth_component_z,breakout_indicator_growth_component_z,career_year_growth_component_z,growth_score_raw,growth_score_z,growth_score,growth_rank,high_growth_flag,matching_confidence_component,minutes_reliability_component,feature_completeness_component,temporal_stability_component,confidence_score_raw,confidence_score,confidence_score_z,confidence_rank,low_confidence_flag,opportunity_score_raw,opportunity_score,opportunity_rank,opportunity_tier,is_scouting_target,is_high_priority_or_target,position,club_anterior,expected_roi,expected_upside,player_level_tier,player_level_rank,portfolio_value_score,is_eligible_portfolio,portfolio_cost,upside_score_norm,dss_entity,dss_universe,dss_model,dss_feature_set,name_key,contract_expiration_date,current_club_name,market_value_in_eur,contract_months_remaining,contract_years_remaining,contract_expiring_12m,contract_critical_zone,free_agent_horizon,negotiation_leverage_score,contract_opportunity_score,contract_status,recruitment_contract_score,season_context_club,season_context_league,season_context_season,season_context_age,season_context_market_value_eur,player_name_tm,player_name_norm,current_club,current_league,current_season,current_market_value_eur,current_valuation_date,current_age,current_competition_id,current_club_id,homonym_group_size,is_homonym_name,identity_resolution_status,snapshot_source,identity_match_method,current_snapshot_applied,identity_review_required,display_club,display_league,player_name_tm_snapshot,player_name_norm_snapshot,current_club_snapshot,current_league_snapshot,current_season_snapshot,current_market_value_eur_snapshot,current_valuation_date_snapshot,current_age_snapshot,current_competition_id_snapshot,current_club_id_snapshot,homonym_group_size_snapshot,is_homonym_name_snapshot,identity_resolution_status_snapshot,snapshot_source_snapshot,player_name_tm_snapshot.1,player_name_norm_snapshot.1,current_club_snapshot.1,current_league_snapshot.1,current_season_snapshot.1,current_market_value_eur_snapshot.1,current_valuation_date_snapshot.1,current_age_snapshot.1,current_competition_id_snapshot.1,current_club_id_snapshot.1,homonym_group_size_snapshot.1,is_homonym_name_snapshot.1,identity_resolution_status_snapshot.1,snapshot_source_snapshot.1,player_name_tm_snapshot,player_name_norm_snapshot,current_club_snapshot,current_league_snapshot,current_season_snapshot,current_market_value_eur_snapshot,current_valuation_date_snapshot,current_age_snapshot,current_competition_id_snapshot,current_club_id_snapshot,homonym_group_size_snapshot,is_homonym_name_snapshot,identity_resolution_status_snapshot,snapshot_source_snapshot
Christian Mawissa,1005240,Monaco,Association sportive de Monaco Football Club,Ligue 1,2024-2025,DEF,19.471594798083505,1501,12000000.0,16.300417207752275,XGBoost,B_v13B_advanced,14.996418952941896,3257331.75,1.3039982548103808,-1.3039982548103808,0.3333333333333333,0.2876820446740069,0.2616261048962535,1,1,0.85,exact_age_validated,0.0,0.0,3257331.803202134,1.303998254810379,-1.303998254810379,-8742668.196797866,-0.7285556830664889,-1.303998254810379,-0.7285556830664889,-1.250411344945649,-0.8424437390079574,False,True,5534,-0.2246824381539692,-0.0845198528727904,0.3058879934897782,1.5997564550586283,0.889997660433723,0.1881868395919656,0.2088625683804415,22.41817050617066,1936,False,0.85,0.8338888888888889,1.0,0.5,0.8393611111111111,83.93611111111112,0.2895408116771196,2987,False,-0.5776024352895727,32.32434981955824,5022,interesting,False,False,DEF,,-0.6630654321695394,-7956785.186034473,Development Prospect,1,53.80053173551913,True,12000000.0,74.9777687833624,player,global_prospect_universe,XGBoost,B_v13B_advanced,christian mawissa,2029-06-30,Association sportive de Monaco Football Club,15000000.0,48.0,4.0,0,0,0,20.0,14.0,Long-Term Locked Asset,26.83,Monaco,Ligue 1,2024-2025,19.471594798083505,12000000.0,Christian Mawissa,christian mawissa,AS Monaco,Ligue 1,2025-2026,15000000.0,2025-12-15,20.66,FR1,162.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,AS Monaco,Ligue 1,Christian Mawissa,christian mawissa,AS Monaco,Ligue 1,2025-2026,15000000.0,2025-12-15,20.66,FR1,162.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Christian Mawissa,christian mawissa,AS Monaco,Ligue 1,2025-2026,15000000.0,2025-12-15,20.66,FR1,162.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Christian Mawissa,christian mawissa,AS Monaco,Ligue 1,2025-2026,15000000,2025-12-15,20.66,FR1,162.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Guillaume Restes,912902,Toulouse,Toulouse Football Club,Ligue 1,2024-2025,GK,19.750855578370977,2543,18000000.0,16.70588231586044,XGBoost,B_v13B_advanced,15.461865425109863,5188034.5,1.2440168907505758,-1.2440168907505758,0.0,0.0,-0.283298444277076,0,2,0.85,exact_age_validated,0.0,0.04,5188034.244499959,1.2440168907505758,-1.2440168907505758,-12811965.75550004,-0.7117758753055579,-1.2440168907505758,-0.7117758753055579,-1.1874786763826617,-0.82922261251795,False,True,5457,-0.43886031723519,-0.6327680716110969,-0.6568743697725876,-0.6249944573526541,-0.0011483840779789,-0.5482639740361973,-0.6085006901436733,9.16863751670104,4691,False,0.85,1.0,1.0,0.8333333333333333,0.9308333333333334,93.08333333333334,1.1287416167606532,698,False,-0.5794901211942516,32.27718811034053,5028,interesting,False,False,GK,,-0.4595277625722234,-8271499.726300022,Development Prospect,1,59.0865469283997,True,18000000.0,74.81637317331632,player,global_prospect_universe,XGBoost,B_v13B_advanced,guillaume restes,2028-06-30,Toulouse Football Club,20000000.0,36.0,3.0,0,0,0,40.0,28.0,Protected Asset,30.99,Toulouse,Ligue 1,2024-2025,19.750855578370977,18000000.0,Guillaume Restes,guillaume restes,FC Toulouse,Ligue 1,2025-2026,18000000.0,2026-03-27,21.04,FR1,415.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,FC Toulouse,Ligue 1,Guillaume Restes,guillaume restes,FC Toulouse,Ligue 1,2025-2026,18000000.0,2026-03-27,21.04,FR1,415.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Guillaume Restes,guillaume restes,FC Toulouse,Ligue 1,2025-2026,20000000.0,2025-12-15,20.76,FR1,415.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Guillaume Restes,guillaume restes,FC Toulouse,Ligue 1,2025-2026,20000000,2025-12-15,20.76,FR1,415.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Sekou Mara,557612,Strasbourg,Association de la Jeunesse auxerroise,Ligue 1,2024-2025,MID,22.36550308008213,768,6000000.0,15.60727002719233,XGBoost,B_v13B_advanced,14.981462478637695,3208976.0,0.6258075485546346,-0.6258075485546346,0.0,0.0,-0.283298444277076,0,4,0.85,exact_age_validated,0.12,0.12,3208976.120462005,0.6258075485546346,-0.6258075485546346,-2791023.879537995,-0.4651706465896658,-0.6258075485546346,-0.4651706465896658,-0.538851152737654,-0.6349177093627854,False,True,4336,-0.43886031723519,-0.6327680716110969,-0.6568743697725876,-0.6249944573526541,-1.7834404731013829,-0.6373785784873676,-0.7074061460524678,7.565371053184755,5107,False,0.85,0.4266666666666667,1.0,1.0,0.7468333333333335,74.68333333333335,-0.559344059787577,4223,False,-0.5850884824763422,32.13731935027445,5037,interesting,False,False,MID,,-0.4149916963059755,-2489950.1778358533,Development Prospect,1,61.74743181055968,True,6000000.0,77.78133537556656,player,global_prospect_universe,XGBoost,B_v13B_advanced,sekou mara,2026-06-30,Association de la Jeunesse auxerroise,4000000.0,12.0,1.0,1,0,1,80.0,76.0,Negotiable Target,45.3,Strasbourg,Ligue 1,2024-2025,22.36550308008213,6000000.0,Sékou Mara,sekou mara,AJ Auxerre,Ligue 1,2025-2026,4000000.0,2025-12-15,23.38,FR1,290.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,AJ Auxerre,Ligue 1,Sékou Mara,sekou mara,AJ Auxerre,Ligue 1,2025-2026,4000000.0,2025-12-15,23.38,FR1,290.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Sékou Mara,sekou mara,AJ Auxerre,Ligue 1,2025-2026,4000000.0,2025-12-15,23.38,FR1,290.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Sékou Mara,sekou mara,AJ Auxerre,Ligue 1,2025-2026,4000000,2025-12-15,23.38,FR1,290.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Soungoutou Magassa,745181,Monaco,West Ham United Football Club,Ligue 1,2024-2025,MID,21.17453798767967,1025,12000000.0,16.300417207752275,XGBoost,B_v13B_advanced,15.2045259475708,4010899.0,1.0958912601814743,-1.0958912601814743,0.5,0.4054650664415025,0.3519037652699812,1,2,0.85,exact_age_validated,0.0,0.09,4010898.935378725,1.0958912601814743,-1.0958912601814743,-7989101.064621275,-0.6657584220517729,-1.0958912601814743,-0.6657584220517729,-1.0320647180572964,-0.7929645946142616,False,True,5197,-0.1175934986133587,0.1399443883864039,0.4653888524308224,1.5997564550586283,-0.0011483840779789,0.282970706341583,0.3140601576129237,24.123433024900976,1623,False,0.85,0.5694444444444444,1.0,0.5833333333333333,0.7551388888888889,75.51388888888889,-0.4831457479989434,4101,False,-0.5857497051280709,32.12079944600877,5041,interesting,False,False,MID,,-0.6226312807239717,-7471575.3686876595,Development Prospect,1,55.79456233775216,True,12000000.0,75.22659978559365,player,global_prospect_universe,XGBoost,B_v13B_advanced,soungoutou magassa,2031-06-30,West Ham United Football Club,17000000.0,71.9,5.99,0,0,0,0.0,0.0,Long-Term Locked Asset,22.48,Monaco,Ligue 1,2024-2025,21.17453798767967,12000000.0,Soungoutou Magassa,soungoutou magassa,West Ham United,Premier League,2025-2026,17000000.0,2025-12-09,22.17,GB1,379.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,West Ham United,Premier League,Soungoutou Magassa,soungoutou magassa,West Ham United,Premier League,2025-2026,17000000.0,2025-12-09,22.17,GB1,379.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Soungoutou Magassa,soungoutou magassa,West Ham United,Premier League,2025-2026,17000000.0,2025-12-09,22.17,GB1,379.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Soungoutou Magassa,soungoutou magassa,West Ham United,Premier League,2025-2026,17000000,2025-12-09,22.17,GB1,379.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Fares Chaïbi,855015,Eintracht Frankfurt,Eintracht Frankfurt Fußball AG,Bundesliga,2024-2025,MID,22.06160164271047,1013,14000000.0,16.454567887579532,XGBoost,B_v13B_advanced,15.646059036254885,6237306.5,0.8085088513246497,-0.8085088513246497,-0.2222222222222222,-0.2513144124078899,-0.4598081481907054,0,3,1.0,exact_age_club_validated,0.09,0.27,6237306.747859682,0.8085088513246479,-0.8085088513246479,-7762693.252140318,-0.5544780894385941,-0.8085088513246479,-0.5544780894385941,-0.7305420339551533,-0.7052847251967774,False,True,4685,-0.5816455699560039,-1.1117089074982347,-0.968728368526042,-0.6249944573526541,-0.8922944285896809,-0.8573026025325317,-0.9514928027508356,3.60870407985645,5935,False,1.0,0.5627777777777778,1.0,0.8888888888888888,0.8358611111111112,83.58611111111112,0.2574304863079961,3038,False,-0.588185222101444,32.05995079369414,5047,interesting,False,False,MID,,-0.3423006721085528,-4792209.409519739,Development Prospect,1,64.87314791364797,True,14000000.0,76.60066373304164,player,global_prospect_universe,XGBoost,B_v13B_advanced,fares chaibi,2028-06-30,Eintracht Frankfurt Fußball AG,15000000.0,36.0,3.0,0,0,0,40.0,28.0,Protected Asset,30.84,Eintracht Frankfurt,Bundesliga,2024-2025,22.06160164271047,14000000.0,Farès Chaïbi,fares chaibi,Eintracht Frankfurt,Bundesliga,2025-2026,15000000.0,2025-12-19,23.06,L1,24.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Eintracht Frankfurt,Bundesliga,Farès Chaïbi,fares chaibi,Eintracht Frankfurt,Bundesliga,2025-2026,15000000.0,2025-12-19,23.06,L1,24.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Farès Chaïbi,fares chaibi,Eintracht Frankfurt,Bundesliga,2025-2026,15000000.0,2025-12-19,23.06,L1,24.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Farès Chaïbi,fares chaibi,Eintracht Frankfurt,Bundesliga,2025-2026,15000000,2025-12-19,23.06,L1,24.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Xavi Simons,566931,RB Leipzig,Tottenham Hotspur Football Club,Bundesliga,2024-2025,MID,21.66735112936345,2150,80000000.0,18.197537192638155,XGBoost,B_v13B_advanced,16.895395278930664,21755894.0,1.3021419137074908,-1.3021419137074908,0.0,0.0,-0.283298444277076,0,3,0.85,exact_age_validated,0.42,0.25,21755894.25316688,1.3021419137074908,-1.3021419137074908,-58244105.74683312,-0.728051321835414,-1.3021419137074908,-0.728051321835414,-1.2484636650087368,-0.8420463432971304,False,True,5530,-0.43886031723519,-0.6327680716110969,-0.6568743697725876,-0.6249944573526541,-0.8922944285896809,-0.5928212762617825,-0.6579534180980705,8.367004284942897,4950,False,0.85,1.0,1.0,1.0,0.9475,94.75,1.2816479280421949,186,False,-0.594813784670884,31.8943436131476,5067,interesting,False,False,MID,,-0.6306724779010998,-50453798.23208799,Development Prospect,1,50.24334268786057,True,80000000.0,53.18395099561111,player,global_prospect_universe,XGBoost,B_v13B_advanced,xavi simons,2030-06-30,Tottenham Hotspur Football Club,80000000.0,60.0,5.0,0,0,0,0.0,0.0,Long-Term Locked Asset,22.33,RB Leipzig,Bundesliga,2024-2025,21.66735112936345,80000000.0,Xavi Simons,xavi simons,Tottenham Hotspur,Premier League,2025-2026,50000000.0,2026-03-09,22.88,GB1,148.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Tottenham Hotspur,Premier League,Xavi Simons,xavi simons,Tottenham Hotspur,Premier League,2025-2026,50000000.0,2026-03-09,22.88,GB1,148.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Xavi Simons,xavi simons,RB Leipzig,Premier League,2023-2024,80000000.0,2024-05-29,21.11,GB1,148.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Xavi Simons,xavi simons,RB Leipzig,Premier League,2023-2024,80000000,2024-05-29,21.11,GB1,148.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Mika Godts,748804,Ajax,AFC Ajax Amsterdam,Eredivisie,2024-2025,ATT,19.353867214236825,1643,8000000.0,15.89495209964411,XGBoost,B_v13B_advanced,14.30134105682373,1625524.375,1.5936110428203794,-1.5936110428203794,1.0,0.6931470555599688,0.5836309738272868,1,2,0.85,exact_age_validated,0.22,0.11,1625524.4446115028,1.5936110428203794,-1.5936110428203794,-6374475.555388497,-0.7968094444235622,-1.5936110428203794,-0.7968094444235622,-1.55427415108764,-0.896222162764498,False,True,5806,0.2036733200084725,0.6881925012500939,0.8748000916221396,1.5997564550586283,-0.0011483840779789,0.6461779955850687,0.7171723383072589,30.65791825024714,1032,True,0.85,0.9127777777777778,1.0,0.3333333333333333,0.8503055555555556,85.03055555555557,0.3899492894186663,2865,False,-0.5975678406376542,31.825536622348874,5074,interesting,False,False,ATT,,-0.7124740289501923,-5699792.231601538,Development Prospect,1,52.29291687640668,True,8000000.0,76.13522644147696,player,global_prospect_universe,XGBoost,B_v13B_advanced,mika godts,2029-06-30,AFC Ajax Amsterdam,15000000.0,48.0,4.0,0,0,0,20.0,14.0,Long-Term Locked Asset,26.48,Ajax,Eredivisie,2024-2025,19.353867214236825,8000000.0,Mika Godts,mika godts,Ajax Amsterdam,Eredivisie,2025-2026,25000000.0,2026-03-11,20.76,NL1,610.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Ajax Amsterdam,Eredivisie,Mika Godts,mika godts,Ajax Amsterdam,Eredivisie,2025-2026,25000000.0,2026-03-11,20.76,NL1,610.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Mika Godts,mika godts,Ajax Amsterdam,Eredivisie,2025-2026,15000000.0,2025-12-02,20.49,NL1,610.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Mika Godts,mika godts,Ajax Amsterdam,Eredivisie,2025-2026,15000000,2025-12-02,20.49,NL1,610.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Marc Pubill,844637,Almería,Club Atlético de Madrid S.A.D.,Spanish Segunda División,2024-2025,DEF,21.4839151266256,2819,4000000.0,15.201804919084164,XGBoost,B_v13B_advanced,13.89289379119873,1080456.125,1.308911127885434,-1.308911127885434,0.0,0.0,-0.283298444277076,0,3,0.85,exact_age_validated,0.03,0.13,1080456.063732672,1.308911127885434,-1.308911127885434,-2919543.936267328,-0.729885984066832,-1.308911127885434,-0.729885984066832,-1.25556594950943,-0.843491908215013,False,True,5539,-0.43886031723519,-0.6327680716110969,-0.6568743697725876,-0.6249944573526541,-0.8922944285896809,-0.5928212762617825,-0.6579534180980705,8.367004284942897,4952,False,0.85,1.0,1.0,1.0,0.9475,94.75,1.2816479280421949,183,False,-0.5987200411462652,31.796750188539672,5076,interesting,False,False,DEF,,-0.4852710508594752,-1941084.203437901,Development Prospect,1,60.05283900682749,True,4000000.0,78.06281127654253,player,global_prospect_universe,XGBoost,B_v13B_advanced,marc pubill,2030-06-30,Club Atlético de Madrid S.A.D.,4000000.0,60.0,5.0,0,0,0,0.0,0.0,Long-Term Locked Asset,22.26,Almería,Spanish Segunda División,2024-2025,21.4839151266256,4000000.0,Marc Pubill,marc pubill,Atlético de Madrid,LaLiga,2025-2026,28000000.0,2026-03-16,22.74,ES1,13.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Atlético de Madrid,LaLiga,Marc Pubill,marc pubill,Atlético de Madrid,LaLiga,2025-2026,28000000.0,2026-03-16,22.74,ES1,13.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Marc Pubill,marc pubill,UD Almería,LaLiga,2023-2024,4000000.0,2024-06-07,20.97,ES1,13.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Marc Pubill,marc pubill,UD Almería,LaLiga,2023-2024,4000000,2024-06-07,20.97,ES1,13.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Cristhian Mosquera,646750,Valencia,Arsenal Football Club,LaLiga,2024-2025,DEF,20.501026694045173,3319,30000000.0,17.216707939626428,XGBoost,B_v13B_advanced,15.934430122375488,8322140.5,1.2822778172509397,-1.2822778172509397,0.0,0.0,-0.283298444277076,0,2,0.85,exact_age_validated,0.03,0.0,8322141.091139582,1.2822778172509397,-1.2822778172509397,-21677858.90886042,-0.722595296962014,-1.2822778172509397,-0.722595296962014,-1.227622181688068,-0.8377474385652297,False,True,5502,-0.43886031723519,-0.6327680716110969,-0.6568743697725876,-0.6249944573526541,-0.0011483840779789,-0.5482639740361973,-0.6085006901436733,9.16863751670104,4698,False,0.85,1.0,1.0,0.8333333333333333,0.9308333333333334,93.08333333333334,1.1287416167606532,705,False,-0.601569049112225,31.725570928835243,5081,interesting,False,False,DEF,,-0.722595296962014,-21677858.90886042,Development Prospect,1,50.307816843780834,True,30000000.0,67.94116646395914,player,global_prospect_universe,XGBoost,B_v13B_advanced,cristhian mosquera,2030-06-30,Arsenal Football Club,35000000.0,60.0,5.0,0,0,0,0.0,0.0,Long-Term Locked Asset,22.21,Valencia,LaLiga,2024-2025,20.501026694045173,30000000.0,Cristhian Mosquera,cristhian mosquera,Arsenal FC,Premier League,2025-2026,35000000.0,2025-12-09,21.45,GB1,11.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Arsenal FC,Premier League,Cristhian Mosquera,cristhian mosquera,Arsenal FC,Premier League,2025-2026,35000000.0,2025-12-09,21.45,GB1,11.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Cristhian Mosquera,cristhian mosquera,Arsenal FC,Premier League,2025-2026,35000000.0,2025-12-09,21.45,GB1,11.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Cristhian Mosquera,cristhian mosquera,Arsenal FC,Premier League,2025-2026,35000000,2025-12-09,21.45,GB1,11.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Kyriani Sabbe,743122,Club Brugge,Club Brugge Koninklijke Voetbalvereniging,Belgian Pro League,2024-2025,DEF,19.874058863791923,1177,4500000.0,15.319587954740548,XGBoost,B_v13B_advanced,14.42140007019043,1832881.75,0.8981878845501186,-0.8981878845501186,0.0,0.0,-0.283298444277076,0,2,0.85,exact_age_validated,0.08,0.08,1832881.8548022828,0.8981878845501186,-0.8981878845501186,-2667118.145197717,-0.5926929211550483,-0.8981878845501186,-0.5926929211550483,-0.8246336066209687,-0.7353949106718434,False,True,4839,-0.43886031723519,-0.6327680716110969,-0.6568743697725876,-0.6249944573526541,-0.0011483840779789,-0.5482639740361973,-0.6085006901436733,9.16863751670104,4638,False,0.85,0.6538888888888889,1.0,0.8333333333333333,0.8096944444444445,80.96944444444445,0.0173675775959735,3303,False,-0.6022001406582564,31.70980381635646,5084,interesting,False,False,DEF,,-0.5423895781501215,-2440753.1016755467,Development Prospect,1,58.04686847952488,True,4500000.0,77.8065651984806,player,global_prospect_universe,XGBoost,B_v13B_advanced,kyriani sabbe,2028-06-30,Club Brugge Koninklijke Voetbalvereniging,6000000.0,36.0,3.0,0,0,0,40.0,28.0,Protected Asset,30.6,Club Brugge,Belgian Pro League,2024-2025,19.874058863791923,4500000.0,Kyriani Sabbe,kyriani sabbe,Club Brugge KV,Belgian Pro League,2025-2026,8000000.0,2026-03-13,21.13,BE1,2282.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Club Brugge KV,Belgian Pro League,Kyriani Sabbe,kyriani sabbe,Club Brugge KV,Belgian Pro League,2025-2026,8000000.0,2026-03-13,21.13,BE1,2282.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Kyriani Sabbe,kyriani sabbe,Club Brugge KV,Belgian Pro League,2025-2026,6000000.0,2025-12-10,20.87,BE1,2282.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Kyriani Sabbe,kyriani sabbe,Club Brugge KV,Belgian Pro League,2025-2026,6000000,2025-12-10,20.87,BE1,2282.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
Merlin Röhl,608832,Freiburg,Everton Football Club,Bundesliga,2024-2025,MID,22.46132785763176,965,12000000.0,16.300417207752275,XGBoost,B_v13B_advanced,15.529339790344238,5550173.5,0.771077417408037,-0.771077417408037,0.0,0.0,-0.283298444277076,0,2,0.85,exact_age_validated,0.0,0.09,5550173.743369468,0.771077417408037,-0.771077417408037,-6449826.256630532,-0.5374855213858777,-0.771077417408037,-0.5374855213858777,-0.6912688353302806,-0.6918959608667054,False,True,4613,-0.43886031723519,-0.6327680716110969,-0.6568743697725876,-0.6249944573526541,-0.0011483840779789,-0.5482639740361973,-0.6085006901436733,9.16863751670104,4621,False,0.85,0.5361111111111111,1.0,0.8333333333333333,0.7684722222222224,76.84722222222224,-0.3608206989737071,3861,False,-0.6044871717623141,31.65266491648224,5089,interesting,False,False,MID,,-0.434051406964312,-5208616.883571745,Development Prospect,1,61.07169560510075,True,12000000.0,76.3871167572786,player,global_prospect_universe,XGBoost,B_v13B_advanced,merlin rohl,2026-06-30,Everton Football Club,16000000.0,12.0,1.0,1,0,1,80.0,76.0,Negotiable Target,44.96,Freiburg,Bundesliga,2024-2025,22.46132785763176,12000000.0,Merlin Röhl,merlin rohl,Everton FC,Premier League,2025-2026,16000000.0,2025-12-09,23.43,GB1,29.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,player_id_tm,True,False,Everton FC,Premier League,Merlin Röhl,merlin rohl,Everton FC,Premier League,2025-2026,16000000.0,2025-12-09,23.43,GB1,29.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Merlin Röhl,merlin rohl,Everton FC,Premier League,2025-2026,16000000.0,2025-12-09,23.43,GB1,29.0,1.0,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation,Merlin Röhl,merlin rohl,Everton FC,Premier League,2025-2026,16000000,2025-12-09,23.43,GB1,29.0,1,False,UNIQUE_NAME_FALLBACK_ALLOWED,transfermarkt_kaggle_player_scores_latest_valuation
